k,f,grad_norm,x_norm,alpha,subspace_dim_s,inner_dim_r,L,rs_reg,rk_reg,rk_iters,rk_residual
236,6.26732048097538,3.304485250415494,1.0585080159099445,0.00390625,7,4,10,0.0,0.0,10,4079.7655650947227
237,6.258385889209256,5.885802089876138,1.0651064497137874,0.03125,7,4,10,0.0,0.0,10,1918669.8163330841
238,6.258374331469126,5.714084700667693,1.0648922406407568,0.015625,7,4,10,0.0,0.0,10,3128714.941471757
239,6.258308566314804,5.6215320390834105,1.0647762019988822,0.125,7,4,10,0.0,0.0,10,6306392.663576286
240,6.257579320391301,4.99053698659937,1.0643612949787677,0.001953125,7,4,10,0.0,0.0,10,14575954.1558878
241,6.239245934841181,3.8536238615306844,1.0692106006265678,0.001953125,7,4,10,0.0,0.0,3,559.5907613484197
242,6.224761600516418,3.1898727970978227,1.072280087247648,0.00390625,7,4,10,0.0,0.0,10,588337.2390445686
243,6.213457488319586,5.529522497503077,1.0810257996971684,0.001953125,7,4,10,0.0,0.0,10,667.9445066029708
244,6.195250920638754,4.3042479998753045,1.0836231318499598,0.001953125,7,4,10,0.0,0.0,10,42809.88842873577
245,6.180466221296482,3.529138445694218,1.0883560401060248,0.00390625,7,4,10,0.0,0.0,10,282850.98808806593
246,6.176889060908527,6.812891031238299,1.094849343725141,0.03125,7,4,10,0.0,0.0,10,4267536.538894022
247,6.176837117717911,6.601896411895656,1.094496951950331,0.001953125,7,4,10,0.0,0.0,10,2919072.651959091
248,6.155545190490705,5.14814797658797,1.0997844140996769,0.001953125,7,4,10,0.0,0.0,10,666.2072913837463
249,6.138939839830645,4.164295631462092,1.1025378555812535,0.001953125,7,4,10,0.0,0.0,10,193473.21194825205
250,6.1247672693688395,3.5141209246411043,1.1071875446651291,0.00390625,7,4,10,0.0,0.0,10,112201.59071316189
251,6.12158197010246,6.904668375199261,1.1136922936055842,0.5,7,4,10,0.0,0.0,10,2107939.498956185
252,6.116923722337685,3.5042015199090346,1.1097495849922834,0.00390625,7,4,10,0.0,0.0,10,10108244.951964997
253,6.111373935295621,6.693187203495812,1.1185123349730781,0.015625,7,4,10,0.0,0.0,1,723.9430640973605
254,6.111338521281451,6.5886838869149384,1.118479917653247,0.001953125,7,4,10,0.0,0.0,10,24978.41984303651
255,6.091608526213637,5.338314951989231,1.120649733565016,0.25,7,4,10,0.0,0.0,10,22111.375723844212
256,6.091142491729399,4.3391056582785845,1.1218429709868287,0.001953125,7,4,10,0.0,0.0,10,296670.7025807442
257,6.074748809631546,3.669723387280623,1.1259947846854719,0.00390625,7,4,10,0.0,0.0,10,18750574.70690159
258,6.07224389576788,7.278463537777776,1.131757991293216,0.001953125,7,4,10,0.0,0.0,1,759.2995878574549
259,6.051742086364516,6.0115889096553605,1.1368589254590318,0.0078125,7,4,10,0.0,0.0,10,37319.06313712679
260,6.051735801600146,5.967858928350231,1.1367713610774657,0.015625,7,4,10,0.0,0.0,10,27053577.92722743
261,6.051682508879763,5.877799264685039,1.136621584397954,0.001953125,7,4,10,0.0,0.0,1,719.4017146602978
262,6.034888435923451,4.95176534201933,1.139029507927971,0.001953125,7,4,10,0.0,0.0,10,2182.1913491853425
263,6.020122518412709,4.262424568300294,1.1436788502644673,0.001953125,7,4,10,0.0,0.0,10,2545.7948663934817
264,6.006585702371134,3.7533428751874585,1.1466193384767889,0.001953125,7,4,10,0.0,0.0,10,85803.35348930683
265,5.993826111085736,3.381734869020839,1.150992756174688,0.00390625,7,4,10,0.0,0.0,10,409248.3697943598
266,5.989535945514109,6.785767637155086,1.1574851181951296,0.0625,7,4,10,0.0,0.0,10,5018394.809850831
267,5.988709054461517,6.421798491730226,1.1576055331533324,0.0625,7,4,10,0.0,0.0,10,8101885.733774451
268,5.987729273333931,5.935528967282867,1.1568516853176574,0.03125,7,4,10,0.0,0.0,4,745.3738106452641
269,5.987696195342959,5.712150193731831,1.1559673880683807,0.001953125,7,4,10,0.0,0.0,10,87.0311888264658
270,5.970546192798703,4.932164960301614,1.1609939814043293,0.001953125,7,4,10,0.0,0.0,10,4175.061753098059
271,5.955785196700612,4.3474248743543376,1.1639806182389671,0.001953125,7,4,10,0.0,0.0,10,639736.897169801
272,5.942309829929858,3.905443681521386,1.1686035298314408,0.001953125,7,4,10,0.0,0.0,10,5866406.728247315
273,5.929557310765057,3.5690365931343844,1.1717764509213193,0.001953125,7,4,10,0.0,0.0,10,31677340.250562858
274,5.917254836206253,3.3128121942689925,1.1761265102644054,0.00390625,7,4,10,0.0,0.0,2,561.7763814942896
275,5.912180335494946,6.700160948991924,1.1827611877850481,0.125,7,4,10,0.0,0.0,10,641.9711716401582
276,5.911155388585349,5.89064649197897,1.1823784036325413,0.0625,7,4,10,0.0,0.0,10,10747.917686475272
277,5.911139994629658,5.527828506498425,1.1818336221444952,0.001953125,7,4,10,0.0,0.0,10,43203.26006428637
278,5.911133216615982,5.5214647873494425,1.1818672713979308,0.001953125,7,4,10,0.0,0.0,10,23985.970716711356
279,5.895900606404444,4.966929389881426,1.1864568987744166,0.0078125,7,4,10,0.0,0.0,10,153456.7473184865
280,5.895846884243232,4.910227283298226,1.1862647247449107,0.00390625,7,4,10,0.0,0.0,10,1429420.2696286289
281,5.895840551300477,4.88839401764858,1.1862224117772724,0.001953125,7,4,10,0.0,0.0,2,715.7898081725459
282,5.882247218249213,4.4663694490744,1.1889525298504906,0.001953125,7,4,10,0.0,0.0,10,197989.67116976812
283,5.869325479574413,4.126716375204965,1.1933594274850357,0.001953125,7,4,10,0.0,0.0,10,12967172.516405554
284,5.869324270274195,4.119246412714171,1.1933496014625686,0.001953125,7,4,10,0.0,0.0,5,673.4944799692523
285,5.856830052606001,3.8453856043425545,1.1963351229175394,0.001953125,7,4,10,0.0,0.0,10,386.5033445486546
286,5.844628000192472,3.623427430670407,1.2006168649763185,0.001953125,7,4,10,0.0,0.0,10,36976.03616487652
287,5.832624712160581,3.442970941435423,1.2037638650965217,0.00390625,7,4,10,0.0,0.0,10,33892.14051323208
288,5.831652010125517,7.384635040864416,1.2121498002897684,0.125,7,4,10,0.0,0.0,10,4223106.213269963
289,5.831624598860584,6.506995719979313,1.2114497257561823,0.001953125,7,4,10,0.0,0.0,9,776.531695293172
290,5.831292344892603,6.509292172798293,1.210969046295497,0.03125,7,4,10,0.0,0.0,10,11284.421436182776
291,5.831180715112258,6.3474382012147625,1.2105204477313098,0.001953125,7,4,10,0.0,0.0,10,45247.66459045876
292,5.815906877072996,5.9000840508664645,1.2128873782060359,0.0078125,7,4,10,0.0,0.0,10,1946622.9336376493
293,5.8158874228436535,5.84543540040275,1.212709233889097,0.00048828125,7,4,10,0.0,0.0,5,787.801412422087
294,5.815623871983477,5.82716530174314,1.2126315324805068,0.0078125,7,4,10,0.0,0.0,10,5073.050425645803
295,5.815250785439794,5.741243023800632,1.212338155607163,0.0625,7,4,10,0.0,0.0,10,3969.2658693127923
296,5.8150036328786845,5.3710052579102445,1.211798662881452,0.015625,7,4,10,0.0,0.0,10,16097.196192753598
297,5.814780886855176,5.29626423484228,1.2118958501381336,0.001953125,7,4,10,0.0,0.0,10,46748.579314930415
298,5.801445487215907,4.981055447360313,1.2165283176734132,0.001953125,7,4,10,0.0,0.0,10,238993.462601163
299,5.788663090291661,4.722234838267453,1.2194328144924065,0.001953125,7,4,10,0.0,0.0,10,6420457.150945332
300,5.776254102857946,4.508422806913031,1.223956158141411,0.001953125,7,4,10,0.0,0.0,1,719.9811435715152
301,5.764073339398273,4.330808761520682,1.2269570315091178,0.001953125,7,4,10,0.0,0.0,10,274.2240631196099
302,5.752082012978628,4.183819654641155,1.2313603329387288,0.001953125,7,4,10,0.0,0.0,10,800127.7284802817
303,5.740215847682697,4.062472525508066,1.2344218263500983,0.001953125,7,4,10,0.0,0.0,5,724.4600280916334
304,5.728466319244617,3.963417002972905,1.2387332231224069,0.001953125,7,4,10,0.0,0.0,10,9630.692253360732
305,5.716795858504261,3.8835560191979943,1.2418351469366995,0.015625,7,4,10,0.0,0.0,10,18097.797399746814
306,5.716724804985222,3.8508919342894283,1.2420161150269842,0.001953125,7,4,10,0.0,0.0,10,93830.95992266537
307,5.705073700268005,3.786479224529065,1.246212939156465,0.001953125,7,4,10,0.0,0.0,6,671.8774592402551
308,5.693524554872972,3.7393551646296626,1.2493127591081732,0.001953125,7,4,10,0.0,0.0,10,2529.3674574239894
309,5.682050063988783,3.706591041403805,1.253474603074949,0.001953125,7,4,10,0.0,0.0,10,2952.9595806915177
310,5.670621792376267,3.686656429057051,1.2566047544586088,0.001953125,7,4,10,0.0,0.0,10,5059.9924676478895
311,5.6592445758736885,3.67880867383439,1.2607484912119757,0.001953125,7,4,10,0.0,0.0,10,3609.7901224812617
312,5.64790394647659,3.682699169478636,1.2638905620674497,0.001953125,7,4,10,0.0,0.0,10,1670.6864494397448
313,5.636611031666775,3.698288678814811,1.2680231040076764,0.001953125,7,4,10,0.0,0.0,10,9915.591675045227
314,5.625355245830288,3.7258992914389366,1.2711620604440754,0.001953125,7,4,10,0.0,0.0,10,106823.40499575381
315,5.614151521206463,3.7660112267832493,1.2752915864241552,0.001953125,7,4,10,0.0,0.0,10,2325096.4185630456
316,5.602991456342508,3.819583886933914,1.2784143990725734,0.001953125,7,4,10,0.0,0.0,10,5555444.812056722
317,5.591894816281204,3.8876336327842718,1.2825504557982743,0.001953125,7,4,10,0.0,0.0,7,704.9724025566869
318,5.580855175869308,3.97184916841084,1.285644610352782,0.001953125,7,4,10,0.0,0.0,10,41223.61130600726
319,5.569899576566702,4.073869834537235,1.2897981752994607,0.001953125,7,4,10,0.0,0.0,10,4776070.448441886
320,5.559024020978656,4.196293599069675,1.292850411815458,0.001953125,7,4,10,0.0,0.0,7,767.7471560091792
321,5.548267061669831,4.341524936635746,1.2970343007384817,0.001953125,7,4,10,0.0,0.0,10,14797.76821274791
322,5.5376283387617375,4.513353277837928,1.3000294581745169,0.001953125,7,4,10,0.0,0.0,10,5964373.462702531
323,5.527165206473272,4.715149557169209,1.3042590452920868,0.001953125,7,4,10,0.0,0.0,4,784.8015567763521
324,5.5168833481035024,4.952317135237286,1.3071788002301772,0.001953125,7,4,10,0.0,0.0,10,95179.49057334402
325,5.506871734466635,5.229466958894235,1.3114730559979586,0.001953125,7,4,10,0.0,0.0,10,5012502.273415524
326,5.4971465345202075,5.55425034886702,1.3142943482901357,0.001953125,7,4,10,0.0,0.0,1,849.222781676554
327,5.487851452446433,5.93288900372027,1.318677265335036,0.03125,7,4,10,0.0,0.0,10,63794.23552216648
328,5.487807576222261,5.747268342352888,1.3185281299116336,0.001953125,7,4,10,0.0,0.0,6,838.8866794807308
329,5.478761282178022,6.170084048390251,1.3211818894277856,0.25,7,4,10,0.0,0.0,10,8229.42969689546
330,5.478609320393902,4.649510474815609,1.3187231622212863,0.00390625,7,4,10,0.0,0.0,10,2860157.808237121
331,5.47852635116309,4.622420443875649,1.3187011831607462,0.001953125,7,4,10,0.0,0.0,7,806.9672514171289
332,5.468222950030395,4.911403004727804,1.3229877905970389,0.015625,7,4,10,0.0,0.0,10,5050.006643619029
333,5.4681785300134145,4.842228444735919,1.3228654273801828,0.001953125,7,4,10,0.0,0.0,10,1296457.1865673375
334,5.458406147392115,5.190343517832059,1.3258212116285708,0.001953125,7,4,10,0.0,0.0,1,843.3586221002288
335,5.4491176424750085,5.601901903114289,1.330156183811123,0.001953125,7,4,10,0.0,0.0,10,909.2628954672948
336,5.440374321931291,6.089295306038259,1.3329410867470595,0.015625,7,4,10,0.0,0.0,5,875.5290016085414
337,5.44023224341848,5.992854864187914,1.332852798446258,0.0078125,7,4,10,0.0,0.0,10,50684.2606853036
338,5.440231985635647,5.955060314702375,1.3327891725927772,0.015625,7,4,10,0.0,0.0,10,870.5010136481467
339,5.44020364672547,5.854292929402576,1.3325164388233801,0.001953125,7,4,10,0.0,0.0,10,690.0819352769636
340,5.440122467125964,5.840452711774041,1.3324744965849245,0.015625,7,4,10,0.0,0.0,10,2423.9350633393133
341,5.440092694224409,5.751781349129905,1.3323566496178694,0.015625,7,4,10,0.0,0.0,10,27565.085638799283
342,5.440059531288665,5.666211513954225,1.3322369381584884,0.03125,7,4,10,0.0,0.0,10,641889.5099959637
343,5.440029905866796,5.50681817124932,1.332272228999896,0.001953125,7,4,10,0.0,0.0,10,1720622.802463619
344,5.431187624578003,5.9949834982257855,1.3365909190405276,0.001953125,7,4,10,0.0,0.0,5,856.7888882035451
345,5.423151315386641,6.578486598388622,1.3392655215404374,0.001953125,7,4,10,0.0,0.0,10,1868.4785822647527
346,5.416219514782071,7.267969278298426,1.3437365670402754,0.03125,7,4,10,0.0,0.0,10,6616.625936989241
347,5.416099208431819,7.057282137713073,1.3433343568169631,0.001953125,7,4,10,0.0,0.0,10,754675.9067154677
348,5.409883118750248,7.836768424878056,1.345822418024704,0.5,7,4,10,0.0,0.0,6,911.7493016116429
349,5.405494748355273,3.9697992315837083,1.341113694894126,0.0078125,7,4,10,0.0,0.0,10,15.323776677054232
350,5.40549415067936,3.9535186416916726,1.3410946219838056,0.001953125,7,4,10,0.0,0.0,10,126.1628657251232
351,5.393342696875564,4.1336656233964035,1.3454824769510487,0.0625,7,4,10,0.0,0.0,10,189258.95515681375
352,5.393310557744992,3.959466290236217,1.3448988627213376,0.03125,7,4,10,0.0,0.0,8,729.8078552518557
353,5.393160956468478,3.8215591949623744,1.3450217289069892,0.001953125,7,4,10,0.0,0.0,10,257651.1386705707
354,5.382587906409851,4.102204895175629,1.348234328552416,0.0009765625,7,4,10,0.0,0.0,10,1734751.22011827
355,5.382551999022328,4.109071235142033,1.348432268227179,0.001953125,7,4,10,0.0,0.0,8,788.9274455026534
356,5.372501235722263,4.46735541822082,1.3525016651278907,0.001953125,7,4,10,0.0,0.0,10,727041.4207043343
357,5.36300571500662,4.912801025853827,1.355455366594999,0.001953125,7,4,10,0.0,0.0,10,60041371.09616521
358,5.3542218209794115,5.456821252429435,1.3596144762671798,0.001953125,7,4,10,0.0,0.0,1,854.5172110897108
359,5.346332674652429,6.120827249883252,1.362391769270183,0.015625,7,4,10,0.0,0.0,10,79541.92751799263
360,5.346328340413709,6.036511256397081,1.3623715802864806,0.015625,7,4,10,0.0,0.0,10,2874504.825210697
361,5.346318477854361,5.948711494645418,1.3624079822424664,0.0078125,7,4,10,0.0,0.0,1,888.8661392444659
362,5.346252098294195,5.893777315039637,1.3622175531493002,0.125,7,4,10,0.0,0.0,10,14922.119655189224
363,5.345958917434467,5.056485627254016,1.3604914010873619,0.0625,7,4,10,0.0,0.0,10,805627.5913727088
364,5.3459308316533924,4.748403105387469,1.3603162584537352,0.0078125,7,4,10,0.0,0.0,6,840.6164439893329
365,5.345930737996212,4.712069787530315,1.3602416479365709,0.001953125,7,4,10,0.0,0.0,10,32892.38070610525
366,5.336746032366159,5.230900962419009,1.3644996924851045,0.03125,7,4,10,0.0,0.0,10,29328727.29814147
367,5.336667245728876,5.073745008022108,1.3646467167215317,0.03125,7,4,10,0.0,0.0,2,838.5773481340917
368,5.336467736900431,4.918025278521745,1.3643066243273378,0.001953125,7,4,10,0.0,0.0,10,309.06610594618047
369,5.327809088414766,5.506879139729267,1.3671443869258373,0.001953125,7,4,10,0.0,0.0,10,2339.318937532257
370,5.320289722396371,6.230863354273665,1.371366461804525,0.001953125,7,4,10,0.0,0.0,10,1872927.003541107
371,5.314239992191148,7.120778206966055,1.374022041071342,0.25,7,4,10,0.0,0.0,8,920.7488661853381
372,5.313360939420627,5.370397544003282,1.3718228283645275,0.001953125,7,4,10,0.0,0.0,10,1137483.008761086
373,5.304436747298575,6.034704112860458,1.3760280363115989,0.25,7,4,10,0.0,0.0,10,88299904.5567942
374,5.303232993720114,5.158887582327431,1.3780327801523442,0.015625,7,4,10,0.0,0.0,4,801.7017080220523
375,5.303200103399063,5.076195314415204,1.3782209242190961,0.015625,7,4,10,0.0,0.0,10,989.8402107508366
376,5.301862726413703,4.9349181868685585,1.3779235791340116,0.001953125,7,4,10,0.0,0.0,10,16371.404810120704
377,5.29137901187371,5.421643894843929,1.3801670749683004,0.001953125,7,4,10,0.0,0.0,10,660082.9517884455
378,5.283659817944962,6.191413577020597,1.3837410506138343,0.001953125,7,4,10,0.0,0.0,6,893.0009160736441
379,5.277948502917244,7.168160882055496,1.3861058983168322,0.125,7,4,10,0.0,0.0,10,7767.763696118425
380,5.277684498406934,6.450162375786529,1.386651247823898,0.0625,7,4,10,0.0,0.0,10,476757.18432621926
381,5.277518894308928,6.058127131835827,1.3862249275149618,0.001953125,7,4,10,0.0,0.0,10,66664443.84906458
382,5.2705139041173545,6.980403204192371,1.389975655757303,0.25,7,4,10,0.0,0.0,1,913.5182068796421
383,5.269223006520868,5.2075528517371525,1.3906575496560898,0.001953125,7,4,10,0.0,0.0,10,3262.3152890709543
384,5.25879834231122,5.8886698245214095,1.3923579936910087,0.001953125,7,4,10,0.0,0.0,10,347691.3011982889
385,5.251624434968841,6.823891695773842,1.3958266578435614,0.015625,7,4,10,0.0,0.0,10,109817380.87513204
386,5.251601719837515,6.721182044517656,1.3957841463224228,0.125,7,4,10,0.0,0.0,1,912.3708014090028
387,5.251499226454495,5.887278766780667,1.3954769495432269,0.001953125,7,4,10,0.0,0.0,10,1829.8382376560344
388,5.244461203235029,6.846861897742059,1.3973071029847257,0.0625,7,4,10,0.0,0.0,10,1882833.1206483003
389,5.244326502164382,6.426160389437856,1.3970642598129337,0.001953125,7,4,10,0.0,0.0,9,914.4201794660527
390,5.239157379223985,7.541710158031492,1.4006977775319684,0.0625,7,4,10,0.0,0.0,10,246561.93310747572
391,5.238230180356117,7.12887188724806,1.4008348196728162,0.125,7,4,10,0.0,0.0,9,919.7359658829242
392,5.238119980060118,6.319806635681256,1.399048168215249,0.0078125,7,4,10,0.0,0.0,10,1212.1710715467857
393,5.238082412674583,6.298529172926962,1.3988183076305811,0.03125,7,4,10,0.0,0.0,10,11909.729808520326
394,5.237724538510465,6.153788236043513,1.3983380118167161,0.001953125,7,4,10,0.0,0.0,5,892.5500876453297
395,5.230978096515978,7.160259642168562,1.400620021124791,0.00390625,7,4,10,0.0,0.0,10,110.42731417161106
396,5.230972938853065,7.128212865815261,1.4005126589809687,0.001953125,7,4,10,0.0,0.0,10,1562216.776258925
397,5.228336093946187,8.441771395916685,1.4047053965718337,0.5,7,4,10,0.0,0.0,10,10907813.032095222
398,5.22693160693363,4.4993905634127005,1.402843997046524,0.0625,7,4,10,0.0,0.0,1,760.4947811112019
399,5.2265276569968515,4.194719419749962,1.4031357529180597,0.0625,7,4,10,0.0,0.0,10,154.5981081216083
400,5.225612296558531,4.021996255748536,1.4017151001329384,0.001953125,7,4,10,0.0,0.0,10,679.4851443580321
401,5.21405380282181,4.426682683371292,1.4034569166407607,0.03125,7,4,10,0.0,0.0,10,159037.4056195132
402,5.214028195886344,4.272823273498787,1.4028790035466394,0.001953125,7,4,10,0.0,0.0,10,176997.30362427296
403,5.204627597632021,4.87603923403571,1.4062190406351138,0.0001220703125,7,4,10,0.0,0.0,8,857.2689971701355
404,5.204627405022415,4.875236347993115,1.406223935601668,0.001953125,7,4,10,0.0,0.0,10,297.94888542652996
405,5.196792747688357,5.681266770292299,1.408683175002609,0.001953125,7,4,10,0.0,0.0,10,3532.6049869231583
406,5.191058767762773,6.722764999674791,1.412553289776794,0.015625,7,4,10,0.0,0.0,10,7885694.6866476815
407,5.190810446564617,6.604829782844093,1.4127094611450601,0.0625,7,4,10,0.0,0.0,10,7187487.416431662
408,5.190545736778169,6.208265662628583,1.411659133241055,0.0625,7,4,10,0.0,0.0,3,911.926941663465
409,5.1900827643139245,5.779212363539528,1.4119638522924483,0.0625,7,4,10,0.0,0.0,10,341.86465341155474
410,5.186082788267788,5.350664792822974,1.4176509004651126,0.001953125,7,4,10,0.0,0.0,10,36799.1881950308
411,5.17192625144139,5.920529006782024,1.418593720316766,0.0078125,7,4,10,0.0,0.0,10,3162369.442420543
412,5.171386227869636,5.851481334082744,1.418790123911659,0.125,7,4,10,0.0,0.0,10,893.0988163655863
413,5.169722254410357,5.059223221621625,1.4174863059997105,0.001953125,7,4,10,0.0,0.0,10,4329.318947219982
414,5.16157239266101,5.916040010813397,1.420676193977387,0.03125,7,4,10,0.0,0.0,10,129676.74682503387
415,5.161437583965019,5.829995475933683,1.4201690634431114,0.001953125,7,4,10,0.0,0.0,10,1982191.563418182
416,5.156318104987339,6.98141462214376,1.42261544577845,0.0625,7,4,10,0.0,0.0,9,947.2476727235243
417,5.155900349193416,6.547270523197032,1.4222770154414255,0.03125,7,4,10,0.0,0.0,10,920.8158130115695
418,5.155736089341898,6.3403465639067775,1.4219275318106892,0.00390625,7,4,10,0.0,0.0,10,94781.32473549538
419,5.1556686196288695,6.332801814351891,1.421988644157007,0.125,7,4,10,0.0,0.0,10,895352.2863703334
420,5.155249945475882,5.531534123258341,1.4212442930940892,0.001953125,7,4,10,0.0,0.0,10,128657187.63566045
421,5.1490018325473965,6.585881398772654,1.425130539233751,0.001953125,7,4,10,0.0,0.0,1,927.8403660624994
422,5.146286075788334,7.983771043597661,1.4275588335186866,0.001953125,7,4,10,0.0,0.0,10,1218458.4093881259
423,5.146147352794308,7.999786328396441,1.4279185809824628,0.0625,7,4,10,0.0,0.0,10,963.8140253671407
424,5.146005208967946,7.507898106275901,1.4271712906662544,0.001953125,7,4,10,0.0,0.0,10,276.79076746866565
425,5.145739885107852,9.142886338987024,1.4313253813682627,0.0009765625,7,4,10,0.0,0.0,10,33105.641858379146
426,5.10665040181641,2.672289767453675,1.4323585289796519,0.0078125,7,4,10,0.0,0.0,10,27300.098066149883
427,5.0935870003689585,9.08811247601706,1.4464488222350325,0.125,7,4,10,0.0,0.0,10,260908.37674571955
428,5.093170650721244,7.960379258833865,1.4458191169599144,0.0009765625,7,4,10,0.0,0.0,10,25263525.089320425
429,5.062209690744571,2.852677736023184,1.446868173462076,0.0078125,7,4,10,0.0,0.0,7,401.6532504373315
430,5.061925514013021,2.7975619535061886,1.4463539379808112,0.0078125,7,4,10,0.0,0.0,10,1388.0970638271572
431,5.041506439709616,8.347185353294984,1.4602894915375482,0.0078125,7,4,10,0.0,0.0,10,51893.368260058676
432,5.04142868909266,8.3108079116664,1.45977695868913,0.015625,7,4,10,0.0,0.0,10,9075493.116092054
433,5.041221834728023,8.178219773663047,1.4594072544997858,0.0625,7,4,10,0.0,0.0,4,968.2753234851247
434,5.040633397880319,7.6387451192681795,1.459388091889352,0.125,7,4,10,0.0,0.0,10,6960.753989980518
435,5.039177435074848,6.678435206429873,1.4591249174043726,0.0625,7,4,10,0.0,0.0,10,6678269.835259478
436,5.039162440890465,6.302196436010963,1.4584990099645705,0.001953125,7,4,10,0.0,0.0,10,5992751.914591121
437,5.035773743596719,7.817925458704215,1.4606956619578209,0.125,7,4,10,0.0,0.0,2,979.9212511327814
438,5.03417858802059,6.808539908732731,1.459338514718884,0.125,7,4,10,0.0,0.0,10,11266.426883543925
439,5.033219598945609,5.929483158552574,1.4576907897552023,0.015625,7,4,10,0.0,0.0,10,1105025.9372375451
440,5.033021374321375,5.757936628393315,1.4583813653739122,0.0625,7,4,10,0.0,0.0,10,10549810.152248168
441,5.030963980900073,5.272405475598134,1.4581673867399796,0.001953125,7,4,10,0.0,0.0,2,906.1956702519642
442,5.024336420056543,6.423779520319171,1.4620827853936722,0.001953125,7,4,10,0.0,0.0,10,38447.195386589745
443,5.02259818498012,8.052547212036028,1.4646593757308326,0.0625,7,4,10,0.0,0.0,10,974664.0067317991
444,5.021851225510201,7.575740554101677,1.4648081091019245,0.015625,7,4,10,0.0,0.0,5,977.486152447981
445,5.021545089611328,7.4609761285415965,1.4649574182969713,0.015625,7,4,10,0.0,0.0,10,8400.040226927167
446,5.021228643361464,7.298080135734255,1.4642778578617723,0.0001220703125,7,4,10,0.0,0.0,10,189439.66890599165
447,5.021228595564559,7.297220576397442,1.4642743787915644,0.001953125,7,4,10,0.0,0.0,10,1843818.634098994
448,5.02113189935835,7.287285089842453,1.4641820877005909,0.015625,7,4,10,0.0,0.0,10,3467492.1860329974
449,5.020685700688761,7.228253785083152,1.4645544769778664,0.25,7,4,10,0.0,0.0,4,969.6926492412375
450,5.0170387701636425,5.602210019268403,1.467646763672993,0.015625,7,4,10,0.0,0.0,10,819.0021073214256
451,5.013136095613515,5.410612789079433,1.4660546171979574,0.125,7,4,10,0.0,0.0,10,13207.589677381036
452,5.012487261073164,4.930287382548782,1.4645261820002657,0.015625,7,4,10,0.0,0.0,10,214894.311659509
453,5.012244544779824,4.808489442768381,1.463789095993464,0.001953125,7,4,10,0.0,0.0,10,2821219.535876213
454,5.003569740799989,5.7670529799135215,1.4677146499248779,0.0009765625,7,4,10,0.0,0.0,10,13521287.997319296
455,5.003568294937852,5.7574310516285045,1.4677711613184905,0.001953125,7,4,10,0.0,0.0,1,921.9637237260879
456,4.999345533159946,7.180527652609417,1.4704322131616878,0.0625,7,4,10,0.0,0.0,10,7562.695683711657
457,4.998836057480725,6.627227209167876,1.4710984766420936,0.001953125,7,4,10,0.0,0.0,6,958.1102892654981
458,4.997093001755586,8.345036852506865,1.4749073678141382,0.03125,7,4,10,0.0,0.0,10,6618.535511421697
459,4.996947380894339,8.082658141256335,1.4749227734817587,0.015625,7,4,10,0.0,0.0,10,298053.1622792893
460,4.996146926303733,7.949764993289038,1.4745361722789467,0.125,7,4,10,0.0,0.0,10,16208058.907099657
461,4.995618640052144,6.972147509489755,1.4737064812506335,0.0009765625,7,4,10,0.0,0.0,2,967.1137031595366
462,4.971911911618846,2.700652368549709,1.4745674765959225,0.0078125,7,4,10,0.0,0.0,10,2117.523757643378
463,4.9544011303342135,8.655795830082495,1.4862168623168803,0.25,7,4,10,0.0,0.0,10,1099379.2107955415
464,4.950683555975473,6.440791255218577,1.4848226468665053,0.001953125,7,4,10,0.0,0.0,10,5470933.351519487
465,4.947477723174744,8.13464957667901,1.487356955204809,0.5,7,4,10,0.0,0.0,10,13218990.712400304
466,4.9424518422806685,4.4758721586769,1.4845590607979295,0.001953125,7,4,10,0.0,0.0,3,805.1074066119495
467,4.930488668352531,5.186919825995063,1.488323666732541,0.0625,7,4,10,0.0,0.0,10,5330885.436472831
468,4.930375417906101,4.815655995607593,1.4876824782764766,0.015625,7,4,10,0.0,0.0,10,35001911.17780861
469,4.929090417458665,4.745795115073097,1.4881278266619884,0.015625,7,4,10,0.0,0.0,7,885.1654806934295
470,4.928632071430431,4.661910802518711,1.4881105061744475,0.015625,7,4,10,0.0,0.0,10,1266.5166521006765
471,4.928577729897463,4.6376535799696805,1.4879923001385653,0.001953125,7,4,10,0.0,0.0,10,329440.4276273103
472,4.921310554377127,5.727703147652057,1.490787304212261,0.001953125,7,4,10,0.0,0.0,10,1901497.8204740505
473,4.918433193524846,7.315608568599606,1.494697528107788,0.03125,7,4,10,0.0,0.0,4,983.267610747325
474,4.918188676750697,7.108406756030753,1.494232419611748,0.0009765625,7,4,10,0.0,0.0,10,11174.375403884971
475,4.894258222364699,2.666033782978042,1.4955339569055428,0.0078125,7,4,10,0.0,0.0,10,457129.3125099591
476,4.884458596991532,9.647376681655535,1.5097905562901337,0.25,7,4,10,0.0,0.0,10,9005673.824957369
477,4.881125196797607,7.3009270934885135,1.5065947304759064,0.125,7,4,10,0.0,0.0,2,971.4086141312702
478,4.8768324106931855,6.414851940235494,1.504089239160983,0.001953125,7,4,10,0.0,0.0,10,1780.5567875205638
479,4.873344384853196,8.152576229973487,1.5073040663450545,0.0625,7,4,10,0.0,0.0,10,10143992.04088937
480,4.871372160870517,7.5313257069172534,1.5073800879428785,0.0009765625,7,4,10,0.0,0.0,6,997.8703560444292
