k,f,grad_norm,t_k,cpu_time,cpu_time_sum
219,-24.179447377390417,0.011391199436238786,1.0,0.03737699999999933,7.766081
220,-24.179448447056707,0.011500699750160952,1.0,0.03873500000000085,7.804816000000001
221,-24.17944933345803,0.01078415725511326,1.0,0.03670200000000001,7.841518000000001
222,-24.17945024266683,0.010651434955125546,1.0,0.03726900000000022,7.878787000000001
223,-24.17945104283405,0.01029973891620389,1.0,0.03710399999999936,7.915891
224,-24.179451774532776,0.010052005890388878,1.0,0.036566999999999794,7.952458
225,-24.17945245461755,0.00960980234091564,1.0,0.03526000000000096,7.987718000000001
226,-24.179453054279357,0.009326874038480301,1.0,0.03311199999999914,8.02083
227,-24.179453752816606,0.009341907586578636,1.0,0.034423999999999566,8.055254
228,-24.179454395794387,0.009215228436270309,1.0,0.03388200000000019,8.089136
229,-24.179455056273312,0.00879105492234849,1.0,0.03395000000000081,8.123086
230,-24.17945558529025,0.00842967072891481,1.0,0.03404199999999946,8.157128
231,-24.179456123921298,0.008381197476400162,1.0,0.03376100000000015,8.190889
232,-24.17945667152246,0.008111777429941625,1.0,0.03638600000000025,8.227275
233,-24.179457126567996,0.0076433538940642335,1.0,0.03610100000000038,8.263376000000001
234,-24.17945757779385,0.007425799586655332,1.0,0.03495899999999885,8.298335
235,-24.179457987200394,0.00752065866407422,1.0,0.034275000000000944,8.33261
236,-24.17945841658214,0.007252271469833623,1.0,0.03443399999999919,8.367044
237,-24.17945879802614,0.007219885593172079,1.0,0.03613100000000102,8.403175000000001
238,-24.1794591776393,0.006996119735965994,1.0,0.03482299999999938,8.437998
239,-24.17945953061963,0.0068141244620615595,1.0,0.03406099999999945,8.472059
240,-24.179459867323242,0.006684686990348758,1.0,0.035370000000000346,8.507429
241,-24.17946022953377,0.0067398830259332385,1.0,0.036293999999999826,8.543723
242,-24.179460560153085,0.0065051153636722795,1.0,0.033946000000000254,8.577669
243,-24.1794608309783,0.006211555466024868,1.0,0.03338300000000061,8.611052
244,-24.179461110646564,0.006028377514800949,1.0,0.033154999999998935,8.644207
245,-24.17946136575334,0.005863013452618433,1.0,0.03264800000000001,8.676855
246,-24.1794616351784,0.005678698550945638,1.0,0.033663000000000665,8.710518
247,-24.179461847250728,0.005415227094769766,1.0,0.03347800000000056,8.743996000000001
248,-24.179462065002095,0.005428642958169736,1.0,0.03495700000000035,8.778953000000001
249,-24.179462282503042,0.005376309236174372,1.0,0.03337099999999893,8.812324
250,-24.179462499926736,0.005187955064274889,1.0,0.034404999999999575,8.846729
