k,f,grad_norm,x_norm,alpha,subspace_dim_s,inner_dim_r,L,rs_reg,rk_reg,rk_iters,rk_residual
457,4.8564580967485735,6.680419291854528,1.5114987813633542,0.125,7,4,10,1e-08,1e-08,10,5076817.913104116
458,4.8558160626572615,5.77553349692839,1.5109247447402,0.001953125,7,4,10,1e-08,1e-08,10,52663647.10394075
459,4.852686215850374,7.4581100678047,1.5135991103443316,0.25,7,4,10,1e-08,1e-08,1,1007.1406743751294
460,4.848834042058888,5.680952532369899,1.5149404195463183,0.001953125,7,4,10,1e-08,1e-08,10,296.38527738683746
461,4.848833515913327,5.670586324585454,1.5149161165299878,0.001953125,7,4,10,1e-08,1e-08,10,13559.034275133256
462,4.84417697367543,7.253513818769221,1.5181716006090518,0.5,7,4,10,1e-08,1e-08,10,3666158.304026157
463,4.840603996097423,4.519624168291576,1.514691726841524,0.125,7,4,10,1e-08,1e-08,3,812.0203538213715
464,4.839638825145128,3.991024086673441,1.5130154045030602,0.001953125,7,4,10,1e-08,1e-08,10,1011.546280596025
465,4.82749455914717,4.558597947521821,1.5160814139661205,0.001953125,7,4,10,1e-08,1e-08,10,26109.543197859646
466,4.827490476575341,4.553139193102468,1.5160423052689844,0.001953125,7,4,10,1e-08,1e-08,10,60225.657891147406
467,4.8196970834940736,5.676239228717573,1.52019241088522,0.125,7,4,10,1e-08,1e-08,10,398506.053118638
468,4.819588189383218,5.086251957202216,1.5197483142613404,0.001953125,7,4,10,1e-08,1e-08,10,9344965.613112774
469,4.814438747500986,6.534090030667421,1.5227229978597019,0.125,7,4,10,1e-08,1e-08,3,994.8224525219033
470,4.814430912302859,5.696373014552557,1.5210579686964572,0.001953125,7,4,10,1e-08,1e-08,10,3204.4263627583846
471,4.8120541713017895,7.442629972520382,1.5253077097082821,0.0009765625,7,4,10,1e-08,1e-08,10,20985.561822443375
472,4.786590068242512,2.7655035541965405,1.5266780513986251,0.00390625,7,4,10,1e-08,1e-08,10,546.8436227610008
473,4.772853112509443,5.496955885799379,1.5340943266842986,0.015625,7,4,10,1e-08,1e-08,10,7509651.065839896
474,4.772819002770272,5.396626055554253,1.5340693261046787,0.001953125,7,4,10,1e-08,1e-08,9,954.670544930796
475,4.7702564413483355,7.128447726616408,1.5369118999633857,0.125,7,4,10,1e-08,1e-08,10,6547.601465088242
476,4.770235350561265,6.35851412436646,1.5379575780358334,0.0625,7,4,10,1e-08,1e-08,10,888054.0067157999
477,4.7695800139894295,6.015408939913114,1.5381303553837626,0.001953125,7,4,10,1e-08,1e-08,10,671358.4351913229
478,4.766903034678188,7.904184825138482,1.5415134133810424,0.0625,7,4,10,1e-08,1e-08,10,4274491.058854749
479,4.766497903355868,7.415033096709445,1.5414958773767344,0.0009765625,7,4,10,1e-08,1e-08,10,4582148.260766886
480,4.741160174619156,2.8762328418974743,1.5424207833434775,0.00390625,7,4,10,1e-08,1e-08,4,547.1699247636192
481,4.727679978871121,5.796741191087252,1.5483845342842013,0.001953125,7,4,10,1e-08,1e-08,10,29258.632452364815
482,4.7273381431922115,7.807428671039989,1.5510152717311845,0.125,7,4,10,1e-08,1e-08,10,782858.0967165948
483,4.725629851443619,6.8003260421287255,1.5497118664478846,0.25,7,4,10,1e-08,1e-08,9,1013.0565649753092
484,4.725234947001903,5.185111781653592,1.5481279938740318,0.001953125,7,4,10,1e-08,1e-08,10,37878.95753379772
485,4.7193771257832,6.703305133669938,1.5518196363365224,0.125,7,4,10,1e-08,1e-08,10,34994057.90153432
486,4.718866071414166,6.0123634891139375,1.5512075682434707,0.015625,7,4,10,1e-08,1e-08,8,984.1112310482728
487,4.718862759448258,5.917643448772355,1.5512721965574399,0.001953125,7,4,10,1e-08,1e-08,10,3406.947974870431
488,4.718154204149613,7.941304617954427,1.5536680836565226,0.125,7,4,10,1e-08,1e-08,10,394017.8420920615
489,4.717661071274338,6.768305020236738,1.5508548913174398,0.001953125,7,4,10,1e-08,1e-08,10,45270213.461293705
490,4.717657980870374,6.752659850801791,1.5508052475348202,0.0625,7,4,10,1e-08,1e-08,1,995.6057716121231
491,4.716317347122846,6.4348956233536665,1.554484719388872,0.001953125,7,4,10,1e-08,1e-08,10,13192.849856507077
492,4.712921132036343,8.46011288145295,1.5582592537619495,0.03125,7,4,10,1e-08,1e-08,10,1380153.0361099022
493,4.71285133265558,8.201350284867681,1.557925629691017,0.0009765625,7,4,10,1e-08,1e-08,10,1025.4257639051941
494,4.6827912018434334,3.040331785430351,1.5589856455299127,0.00390625,7,4,10,1e-08,1e-08,10,205849.60266119518
495,4.672789537940273,6.688911026429699,1.5654787164012463,0.0009765625,7,4,10,1e-08,1e-08,10,1013.2209446104677
496,4.652132405979752,2.759157878491433,1.5667201141192397,0.00390625,7,4,10,1e-08,1e-08,10,301606.1074097682
497,4.639295210578599,5.688016425726149,1.5734025452677125,0.0009765625,7,4,10,1e-08,1e-08,10,19657989.951314438
498,4.6234825558068255,2.6613961075142156,1.5747451738120846,0.0078125,7,4,10,1e-08,1e-08,3,506.5194415929864
499,4.616688107483971,10.20011027431538,1.5882749126784068,0.25,7,4,10,1e-08,1e-08,10,16272.143992614561
