k,f,grad_norm,t_k,cpu_time,cpu_time_sum
290,-24.179466063748485,0.0015426281130866636,1.0,0.34375,80.375
291,-24.179466080063737,0.0015002149433613059,1.0,0.125,80.5
292,-24.179466096692174,0.001452960655224148,1.0,0.375,80.875
293,-24.179466113709914,0.001448285721523761,1.0,0.265625,81.140625
294,-24.179466128017395,0.0013750793270434906,1.0,0.359375,81.5
295,-24.179466141363367,0.0013329710138073841,1.0,0.234375,81.734375
296,-24.179466153664457,0.0012950279302950496,1.0,0.328125,82.0625
297,-24.179466166014574,0.001274864541961058,1.0,0.234375,82.296875
298,-24.179466176770678,0.0012126643213813877,1.0,0.25,82.546875
299,-24.17946618640206,0.0011742497623257158,1.0,0.390625,82.9375
300,-24.179466196123673,0.001148436777770611,1.0,0.3125,83.25
301,-24.179466206555883,0.0011585177166510794,1.0,0.359375,83.609375
302,-24.179466216534873,0.0011512573090104595,1.0,0.328125,83.9375
303,-24.179466225862367,0.0011177769285956578,1.0,0.21875,84.15625
304,-24.179466235794273,0.0010843491447750078,1.0,0.21875,84.375
305,-24.17946624374726,0.0010448075498792361,1.0,0.265625,84.640625
306,-24.179466251611345,0.0010099470585992931,1.0,0.21875,84.859375
307,-24.17946625849434,0.0009803693550036502,1.0,0.34375,85.203125
308,-24.179466265442905,0.0009562263018607691,1.0,0.34375,85.546875
309,-24.179466272630528,0.0009523771204311308,1.0,0.234375,85.78125
310,-24.179466279074127,0.0009250014544471058,1.0,0.296875,86.078125
311,-24.179466285536943,0.0008991215435841492,1.0,0.28125,86.359375
312,-24.179466291405284,0.0008561096661337279,1.0,0.265625,86.625
313,-24.1794662966751,0.0008341280996748146,1.0,0.375,87.0
314,-24.17946630111344,0.0008026759681982435,1.0,0.25,87.25
315,-24.179466306056735,0.000796835249301788,1.0,0.234375,87.484375
316,-24.17946631017059,0.0007842143052701256,1.0,0.34375,87.828125
317,-24.17946631509849,0.0007993172609200622,1.0,0.25,88.078125
318,-24.17946631951505,0.0007822300330477184,1.0,0.34375,88.421875
319,-24.179466323685798,0.0007334643129499972,1.0,0.34375,88.765625
320,-24.179466327593605,0.0007155054745863193,1.0,0.203125,88.96875
321,-24.17946633101399,0.000695940141861882,1.0,0.390625,89.359375
322,-24.17946633485658,0.0007035414845300373,1.0,0.375,89.734375
323,-24.179466338020557,0.0006571137237460562,1.0,0.3125,90.046875
324,-24.179466341037283,0.0006509898272410032,1.0,0.234375,90.28125
325,-24.179466344070804,0.0006200603903634855,1.0,0.328125,90.609375
326,-24.179466347003583,0.0006066891836686742,1.0,0.3125,90.921875
327,-24.179466349653254,0.0006082604601829748,1.0,0.25,91.171875
328,-24.17946635211494,0.0005849983211395778,1.0,0.34375,91.515625
329,-24.179466354481352,0.0005621762303438985,1.0,0.21875,91.734375
330,-24.179466356787344,0.0005364335686474492,1.0,0.265625,92.0
