k,f,grad_norm,t_k,rk_residual
179,-66.59947243237465,4.0746392572763455,1.0,4.409349963877277
180,-66.63106232843091,4.054346285517964,1.0,4.562497351903974
181,-66.65298430829972,4.011728103087144,1.0,4.123890089216419
182,-66.69322704386984,3.9558065802413602,1.0,4.302552794597697
183,-66.72271212935736,3.9303165676465057,1.0,4.336671249789236
184,-66.75041224835157,3.8880483963300083,1.0,4.332835900599508
185,-66.79847469608436,3.867597408505587,1.0,4.550878782907925
186,-66.83963000948177,3.8779468242876503,1.0,4.655478985153836
187,-66.86147949390886,3.8716299599496917,1.0,4.457427990161491
188,-66.9026020622003,3.828636583343134,1.0,4.711316887561693
189,-66.93987283404574,3.8178992745413187,1.0,4.760207608299128
190,-66.9613000815613,3.799758843061301,1.0,3.7129791682706297
191,-66.99315139127009,3.7701918073403142,1.0,3.825971929048917
192,-67.02112668249909,3.7379826501633593,1.0,3.961532298413341
193,-67.0424456047746,3.7078080679181227,1.0,3.490893444153805
194,-67.07756878927367,3.672505286289558,1.0,3.647032604294584
195,-67.09938656552178,3.6505080543347828,1.0,3.569396017644278
196,-67.12655483512066,3.6060910720240997,1.0,3.712590805854308
197,-67.16336453518866,3.5713896079157426,1.0,3.8312880637579507
198,-67.19367369163294,3.5443356174975373,1.0,3.9822018855574446
199,-67.22100770381905,3.5210837059313183,1.0,4.126643154004972
200,-67.2452518236218,3.474855033307823,1.0,3.8748806255336836
201,-67.26913562889592,3.4643723946479588,1.0,3.972948851433708
202,-67.2948251800815,3.439460229836719,1.0,4.106464187480912
203,-67.31530634107789,3.4009604478764435,1.0,3.9552547625433174
204,-67.33847354579692,3.368798320486562,1.0,3.926808834583283
205,-67.35943781267866,3.3354114781708084,1.0,3.9083735260411894
206,-67.37930360313553,3.3172605725709077,1.0,3.758529747388138
207,-67.39326326530878,3.310427461887628,1.0,3.5838997532228745
208,-67.41667496619581,3.2951391271244783,1.0,3.690744006602813
209,-67.43418262509715,3.30904104704632,1.0,3.3357432813142824
210,-67.45397876412346,3.2800027879357097,1.0,3.416848081818994
211,-67.47251095055742,3.244320327145715,1.0,3.3959182747552434
212,-67.49044312035022,3.2287229612063055,1.0,3.451017721840186
213,-67.50429231667157,3.215371458073112,1.0,3.1894768854374727
214,-67.52634405539118,3.1724344494843697,1.0,3.3175363792403285
215,-67.54615982345219,3.1515294767130166,1.0,3.326091141757632
216,-67.56650723459876,3.1310671063269973,1.0,3.4358053039366196
217,-67.58499883194145,3.128382538130414,1.0,3.3674915652021835
218,-67.59984693844514,3.0786225274052446,1.0,3.1659774601827158
219,-67.62257698986562,3.0545236627584114,1.0,3.306095110138085
220,-67.63952323174061,3.043254670769918,1.0,3.406770527096818
221,-67.6579099619048,3.0376209026429852,1.0,3.4870239012413657
222,-67.68155259991843,3.02381918370178,1.0,3.607746814528511
223,-67.709680723623,3.0297651652262543,1.0,3.7668000940994135
224,-67.72922843279136,2.989450125236812,1.0,3.6750078833202595
225,-67.74907940092281,2.964819379745378,1.0,3.801923066114955
226,-67.7669832966773,2.9014369077794706,1.0,3.5291228551784095
227,-67.78371762130442,2.8738101132082914,1.0,3.682012955857617
228,-67.80091756224996,2.858442503716977,1.0,3.744487492197956
229,-67.81446548754673,2.83640014690622,1.0,3.0707322850839076
230,-67.83745474489903,2.788721744354792,1.0,3.1916715372881175
231,-67.85493666523325,2.757708253182998,1.0,3.2398211497462577
232,-67.87370898213408,2.754563678829386,1.0,3.234771502389449
233,-67.88925498828517,2.7426206580054,1.0,3.1297357222772977
234,-67.90375759126874,2.7174350929167073,1.0,3.0149769993777054
235,-67.92358092171906,2.7225373741999346,1.0,3.108208217031844
236,-67.94175033039714,2.6949954740114785,1.0,3.2365748916912818
237,-67.95307359618175,2.683696805161154,1.0,2.6837431381290697
238,-67.97495396570426,2.612657440383306,1.0,2.847034120670732
239,-67.98941360269299,2.591943833568432,1.0,2.893939877564591
240,-68.00410989049892,2.573921846331088,1.0,2.9137618236375182
241,-68.0175173121045,2.5652712948007945,1.0,2.9664356799880287
242,-68.02933676025033,2.5673202824576102,1.0,2.9417666189218434
243,-68.04139338837182,2.531261979235117,1.0,2.8886412877644725
244,-68.05355475856975,2.5243767032948603,1.0,2.8302553936435
245,-68.06249218715246,2.516070176579715,1.0,2.796681641894538
246,-68.07514910114355,2.514124425419614,1.0,2.8750127683756634
247,-68.08338949760089,2.5174762090588,1.0,2.1904482319481167
248,-68.10762827571985,2.446259317124313,1.0,2.3460030617352237
249,-68.11962234349669,2.4503063426634903,1.0,2.377077764018432
250,-68.13283582153402,2.440874010193535,1.0,2.4512520483950713
251,-68.14266112344824,2.4396190145772154,1.0,2.5097626208693202
252,-68.1496402234882,2.4349291566398583,1.0,2.0911293304968614
253,-68.16362083660974,2.3911078637312406,1.0,2.1736562080873756
254,-68.17512760937943,2.3849044336397296,1.0,2.2458291646019366
255,-68.1864511011869,2.340166428249971,1.0,2.3436566179225493
256,-68.19722911658708,2.328665487829197,1.0,2.4189084778867684
257,-68.20674817963638,2.3064454899618707,1.0,2.487636764088158
258,-68.21762200503878,2.2807542731044217,1.0,2.417065502170864
259,-68.22878191693995,2.2841781782346877,1.0,2.476473688945411
260,-68.23741009756519,2.282721553302167,1.0,2.3545377651760298
261,-68.2526758051325,2.27170777678961,1.0,2.453283149417652
262,-68.25853375165802,2.279883493116377,1.0,1.858860456318125
