k,f,grad_norm,alpha,rk_residual
629,-45.15420045741495,5.3062288596176564e-08,4.656612873077393e-10,1.380846185581408e-12
630,-45.15420045741495,5.3062288594363484e-08,4.656612873077393e-10,1.3341872986078611e-12
631,-45.15420045741495,5.30622885925504e-08,4.656612873077393e-10,1.3176954690386767e-12
632,-45.15420045741495,5.306228859073732e-08,4.656612873077393e-10,1.2243246755317853e-12
633,-45.15420045741495,5.306228858892424e-08,4.656612873077393e-10,1.191424439400302e-12
634,-45.15420045741495,5.306228858711116e-08,4.656612873077393e-10,1.305977946648072e-12
635,-45.15420045741495,5.306228858529808e-08,4.656612873077393e-10,1.0381823928079458e-12
636,-45.15420045741495,5.306228858348499e-08,4.656612873077393e-10,1.1075753323510456e-12
637,-45.15420045741495,5.306228858167191e-08,4.656612873077393e-10,1.2264351625028297e-12
638,-45.15420045741495,5.306228857985884e-08,4.656612873077393e-10,1.098049668636404e-12
639,-45.15420045741495,5.306228857804576e-08,4.656612873077393e-10,1.2455036884482545e-12
640,-45.15420045741495,5.306228857623267e-08,4.656612873077393e-10,1.2554938588063855e-12
641,-45.15420045741495,5.3062288574419597e-08,4.656612873077393e-10,1.253541386815487e-12
642,-45.15420045741495,5.3062288572606516e-08,4.656612873077393e-10,1.3487941832964712e-12
643,-45.15420045741495,5.306228857079343e-08,4.656612873077393e-10,1.382036736899328e-12
644,-45.15420045741495,5.306228856898035e-08,4.656612873077393e-10,1.2380937516121005e-12
645,-45.15420045741495,5.3062288567167274e-08,4.656612873077393e-10,1.1358582180938347e-12
646,-45.15420045741495,5.3062288565354193e-08,4.656612873077393e-10,1.1142527845057932e-12
647,-45.15420045741495,5.3062288563541106e-08,4.656612873077393e-10,1.1162800792780434e-12
648,-45.15420045741495,5.3062288561728026e-08,4.656612873077393e-10,1.0906607284332878e-12
649,-45.15420045741495,5.306228855991495e-08,4.656612873077393e-10,1.2554108499506035e-12
650,-45.15420045741495,5.3062288558101864e-08,4.656612873077393e-10,1.2625907091831111e-12
651,-45.15420045741495,5.3062288556288784e-08,4.656612873077393e-10,1.3285089581131255e-12
652,-45.15420045741495,5.30622885544757e-08,4.656612873077393e-10,1.1669102140009051e-12
653,-45.15420045741495,5.306228855266263e-08,4.656612873077393e-10,1.2128555593360713e-12
654,-45.15420045741495,5.306228855084954e-08,4.656612873077393e-10,1.1171315601763e-12
655,-45.15420045741495,5.306228854903646e-08,4.656612873077393e-10,1.1304594782215534e-12
656,-45.15420045741495,5.306228854722338e-08,4.656612873077393e-10,1.0688022682329967e-12
657,-45.15420045741495,5.30622885454103e-08,4.656612873077393e-10,1.1370892565013944e-12
658,-45.15420045741495,5.306228854359722e-08,4.656612873077393e-10,1.1143038028849402e-12
659,-45.15420045741495,5.306228854178414e-08,4.656612873077393e-10,1.3836655136155305e-12
660,-45.15420045741495,5.306228853997106e-08,4.656612873077393e-10,1.4476585158709646e-12
661,-45.15420045741495,5.306228853815798e-08,4.656612873077393e-10,1.384159155611109e-12
662,-45.15420045741495,5.3062288536344897e-08,4.656612873077393e-10,1.3237747733331037e-12
663,-45.15420045741495,5.3062288534531816e-08,4.656612873077393e-10,1.1617251552821603e-12
664,-45.15420045741495,5.306228853271873e-08,4.656612873077393e-10,1.1501767490062592e-12
665,-45.15420045741495,5.3062288530905655e-08,4.656612873077393e-10,1.0964611423760676e-12
666,-45.15420045741495,5.3062288529092574e-08,4.656612873077393e-10,1.2224623506415048e-12
667,-45.15420045741495,5.306228852727949e-08,4.656612873077393e-10,1.4265247612186134e-12
668,-45.15420045741495,5.3062288525466406e-08,4.656612873077393e-10,1.4218967894197844e-12
669,-45.15420045741495,5.306228852365333e-08,4.656612873077393e-10,1.289441043476693e-12
670,-45.15420045741495,5.306228852184025e-08,4.656612873077393e-10,1.249838004940592e-12
671,-45.15420045741495,5.3062288520027164e-08,4.656612873077393e-10,1.116813958283736e-12
672,-45.15420045741495,5.3062288518214084e-08,4.656612873077393e-10,1.2086399174426024e-12
673,-45.15420045741495,5.306228851640101e-08,4.656612873077393e-10,1.2198505751534212e-12
674,-45.15420045741495,5.306228851458792e-08,4.656612873077393e-10,1.184680165622541e-12
675,-45.15420045741495,5.306228851277484e-08,4.656612873077393e-10,1.2474170545752942e-12
676,-45.15420045741495,5.306228851096176e-08,4.656612873077393e-10,1.3472139963917531e-12
677,-45.15420045741495,5.306228850914868e-08,4.656612873077393e-10,1.2323832837105224e-12
678,-45.15420045741495,5.30622885073356e-08,4.656612873077393e-10,1.3590924010051967e-12
679,-45.15420045741495,5.306228850552252e-08,4.656612873077393e-10,1.286127598474242e-12
680,-45.15420045741495,5.3062288503709445e-08,4.656612873077393e-10,1.2879067097902472e-12
681,-45.15420045741495,5.3062288501896364e-08,4.656612873077393e-10,1.213702134255566e-12
682,-45.15420045741495,5.306228850008328e-08,4.656612873077393e-10,1.3767280392748915e-12
683,-45.15420045741495,5.3062288498270197e-08,4.656612873077393e-10,1.320654194720439e-12
684,-45.15420045741495,5.3062288496457116e-08,4.656612873077393e-10,1.1215712476854054e-12
685,-45.15420045741495,5.3062288494644035e-08,4.656612873077393e-10,1.122247740204732e-12
686,-45.15420045741495,5.3062288492830955e-08,4.656612873077393e-10,1.0933144892457977e-12
687,-45.15420045741495,5.3062288491017874e-08,4.656612873077393e-10,1.061448666060014e-12
688,-45.15420045741495,5.3062288489204793e-08,4.656612873077393e-10,1.2614496250929512e-12
689,-45.15420045741495,5.306228848739171e-08,4.656612873077393e-10,1.267558094150373e-12
690,-45.15420045741495,5.306228848557863e-08,4.656612873077393e-10,1.3077886771867487e-12
691,-45.15420045741495,5.306228848376555e-08,4.656612873077393e-10,1.1835524429303736e-12
692,-45.15420045741495,5.306228848195247e-08,4.656612873077393e-10,1.2392303149644216e-12
693,-45.15420045741495,5.306228848013939e-08,4.656612873077393e-10,1.3155593791296032e-12
694,-45.15420045741495,5.306228847832631e-08,4.656612873077393e-10,1.3650558758491698e-12
695,-45.15420045741495,5.306228847651322e-08,4.656612873077393e-10,1.3979782874841492e-12
696,-45.15420045741495,5.306228847470015e-08,4.656612873077393e-10,1.395574670758574e-12
697,-45.15420045741495,5.306228847288707e-08,4.656612873077393e-10,1.3426928206510022e-12
698,-45.15420045741495,5.306228847107399e-08,4.656612873077393e-10,1.2939804549827746e-12
699,-45.15420045741495,5.30622884692609e-08,4.656612873077393e-10,1.2512946234205972e-12
700,-45.15420045741495,5.3062288467447826e-08,4.656612873077393e-10,1.1689400318735842e-12
701,-45.15420045741495,5.3062288465634745e-08,4.656612873077393e-10,1.205612050232146e-12
702,-45.15420045741495,5.306228846382166e-08,4.656612873077393e-10,1.2012650817551076e-12
703,-45.15420045741495,5.3062288462008584e-08,4.656612873077393e-10,1.2850701555932899e-12
704,-45.15420045741495,5.3062288460195496e-08,4.656612873077393e-10,1.1479944025416673e-12
705,-45.15420045741495,5.306228845838242e-08,4.656612873077393e-10,1.1014148447695645e-12
706,-45.15420045741495,5.3062288456569335e-08,4.656612873077393e-10,1.2259703799358918e-12
707,-45.15420045741495,5.3062288454756255e-08,4.656612873077393e-10,1.432959583067969e-12
708,-45.15420045741495,5.306228845294318e-08,4.656612873077393e-10,1.25261314401871e-12
709,-45.15420045741495,5.306228845113009e-08,4.656612873077393e-10,1.263050799031096e-12
710,-45.15420045741495,5.306228844931701e-08,4.656612873077393e-10,1.3132876342153207e-12
711,-45.15420045741495,5.306228844750394e-08,4.656612873077393e-10,1.2265702308632123e-12
712,-45.15420045741495,5.306228844569086e-08,4.656612873077393e-10,1.1697066254363167e-12
713,-45.15420045741495,5.306228844387777e-08,4.656612873077393e-10,1.306323165149454e-12
714,-45.15420045741495,5.306228844206469e-08,4.656612873077393e-10,1.366936085198421e-12
715,-45.15420045741495,5.306228844025161e-08,4.656612873077393e-10,1.5058528677206651e-12
716,-45.15420045741495,5.306228843843853e-08,4.656612873077393e-10,1.2865972197733884e-12
717,-45.15420045741495,5.306228843662545e-08,4.656612873077393e-10,1.279631303490517e-12
718,-45.15420045741495,5.306228843481237e-08,4.656612873077393e-10,1.2603162814026406e-12
719,-45.15420045741495,5.306228843299929e-08,4.656612873077393e-10,1.4655611129341562e-12
720,-45.15420045741495,5.3062288431186206e-08,4.656612873077393e-10,1.4313686036236535e-12
721,-45.15420045741495,5.3062288429373126e-08,4.656612873077393e-10,1.3660903357539646e-12
722,-45.15420045741495,5.3062288427560045e-08,4.656612873077393e-10,1.2887084154810872e-12
723,-45.15420045741495,5.3062288425746964e-08,4.656612873077393e-10,1.1899059345924097e-12
724,-45.15420045741495,5.3062288423933884e-08,4.656612873077393e-10,1.2772202171107574e-12
725,-45.15420045741495,5.30622884221208e-08,4.656612873077393e-10,1.2039716992858426e-12
726,-45.15420045741495,5.306228842030772e-08,4.656612873077393e-10,1.1870146856249866e-12
727,-45.15420045741495,5.306228841849464e-08,4.656612873077393e-10,1.1696653993472002e-12
728,-45.15420045741495,5.306228841668156e-08,4.656612873077393e-10,1.2165797750757477e-12
729,-45.15420045741495,5.306228841486848e-08,4.656612873077393e-10,1.3382217353457352e-12
730,-45.15420045741495,5.30622884130554e-08,4.656612873077393e-10,1.3328362921766983e-12
731,-45.15420045741495,5.306228841124232e-08,4.656612873077393e-10,1.237957153162725e-12
732,-45.15420045741495,5.306228840942924e-08,4.656612873077393e-10,1.228381761516986e-12
733,-45.15420045741495,5.306228840761615e-08,4.656612873077393e-10,1.2094996116769444e-12
734,-45.15420045741495,5.306228840580308e-08,4.656612873077393e-10,1.23732670818092e-12
735,-45.15420045741495,5.3062288403989997e-08,4.656612873077393e-10,1.087063266680911e-12
736,-45.15420045741495,5.3062288402176916e-08,4.656612873077393e-10,1.1446107126381599e-12
737,-45.15420045741495,5.306228840036383e-08,4.656612873077393e-10,1.2178775726524508e-12
738,-45.15420045741495,5.3062288398550755e-08,4.656612873077393e-10,1.1417569314594573e-12
739,-45.15420045741495,5.3062288396737674e-08,4.656612873077393e-10,1.1399898398007671e-12
740,-45.15420045741495,5.3062288394924593e-08,4.656612873077393e-10,1.2204222221715143e-12
741,-45.15420045741495,5.306228839311151e-08,4.656612873077393e-10,1.2940788248436182e-12
742,-45.15420045741495,5.306228839129843e-08,4.656612873077393e-10,1.3866285544983769e-12
743,-45.15420045741495,5.306228838948535e-08,4.656612873077393e-10,1.2018863818293828e-12
744,-45.15420045741495,5.3062288387672264e-08,4.656612873077393e-10,1.1532107348834164e-12
745,-45.15420045741495,5.306228838585919e-08,4.656612873077393e-10,1.2994524374940464e-12
746,-45.15420045741495,5.30622883840461e-08,4.656612873077393e-10,1.3112151692226586e-12
747,-45.15420045741495,5.306228838223302e-08,4.656612873077393e-10,1.3984000265554156e-12
748,-45.15420045741495,5.306228838041994e-08,4.656612873077393e-10,1.3785841788675106e-12
749,-45.15420045741495,5.306228837860687e-08,4.656612873077393e-10,1.1333194946869026e-12
750,-45.15420045741495,5.306228837679379e-08,4.656612873077393e-10,1.1445545757072606e-12
751,-45.15420045741495,5.30622883749807e-08,4.656612873077393e-10,1.259812977508489e-12
752,-45.15420045741495,5.3062288373167626e-08,4.656612873077393e-10,1.3203405471448037e-12
753,-45.15420045741495,5.3062288371354545e-08,4.656612873077393e-10,1.2355649510871656e-12
754,-45.15420045741495,5.306228836954146e-08,4.656612873077393e-10,1.30800076809473e-12
755,-45.15420045741495,5.306228836772838e-08,4.656612873077393e-10,1.2055004654514627e-12
756,-45.15420045741495,5.3062288365915296e-08,4.656612873077393e-10,1.2029109239648454e-12
757,-45.15420045741495,5.306228836410222e-08,4.656612873077393e-10,1.199610865562023e-12
758,-45.15420045741495,5.3062288362289135e-08,4.656612873077393e-10,1.3391516853037316e-12
759,-45.15420045741495,5.3062288360476055e-08,4.656612873077393e-10,1.3950557505085823e-12
760,-45.15420045741495,5.306228835866298e-08,4.656612873077393e-10,1.2638072393864117e-12
761,-45.15420045741495,5.306228835684989e-08,4.656612873077393e-10,1.2905956773447348e-12
762,-45.15420045741495,5.306228835503681e-08,4.656612873077393e-10,1.2421724273006116e-12
763,-45.15420045741495,5.306228835322373e-08,4.656612873077393e-10,1.4003452108338586e-12
764,-45.15420045741495,5.306228835141065e-08,4.656612873077393e-10,1.2877503291584446e-12
765,-45.15420045741495,5.306228834959757e-08,4.656612873077393e-10,1.3492199600604103e-12
766,-45.15420045741495,5.306228834778449e-08,4.656612873077393e-10,1.2114228041175814e-12
767,-45.15420045741495,5.306228834597141e-08,4.656612873077393e-10,1.0956668237840032e-12
768,-45.15420045741495,5.306228834415833e-08,4.656612873077393e-10,1.0272215434865182e-12
769,-45.15420045741495,5.306228834234525e-08,4.656612873077393e-10,1.1950100143205997e-12
770,-45.15420045741495,5.306228834053217e-08,4.656612873077393e-10,1.1037951968920062e-12
771,-45.15420045741495,5.306228833871909e-08,4.656612873077393e-10,1.2022976401367328e-12
772,-45.15420045741495,5.3062288336906006e-08,4.656612873077393e-10,1.155879080132807e-12
773,-45.15420045741495,5.3062288335092926e-08,4.656612873077393e-10,1.2847847353470508e-12
774,-45.15420045741495,5.3062288333279845e-08,4.656612873077393e-10,1.246375240883459e-12
775,-45.15420045741495,5.3062288331466764e-08,4.656612873077393e-10,1.1728594893269177e-12
776,-45.15420045741495,5.3062288329653684e-08,4.656612873077393e-10,1.1791964717006646e-12
777,-45.15420045741495,5.30622883278406e-08,4.656612873077393e-10,1.2691666401037178e-12
778,-45.15420045741495,5.306228832602752e-08,4.656612873077393e-10,1.3490493269200508e-12
779,-45.15420045741495,5.306228832421444e-08,4.656612873077393e-10,1.3048992320012638e-12
780,-45.15420045741495,5.306228832240136e-08,4.656612873077393e-10,1.3089629860390417e-12
781,-45.15420045741495,5.306228832058828e-08,4.656612873077393e-10,1.2593823835816111e-12
782,-45.15420045741495,5.30622883187752e-08,4.656612873077393e-10,1.348238119583542e-12
783,-45.15420045741495,5.306228831696212e-08,4.656612873077393e-10,1.0989269464745287e-12
784,-45.15420045741495,5.306228831514904e-08,4.656612873077393e-10,1.2274028300379421e-12
785,-45.15420045741495,5.306228831333596e-08,4.656612873077393e-10,1.3396890015340662e-12
786,-45.15420045741495,5.306228831152288e-08,4.656612873077393e-10,1.2911133762770454e-12
787,-45.15420045741495,5.3062288309709797e-08,4.656612873077393e-10,1.3175693165481074e-12
788,-45.15420045741495,5.3062288307896716e-08,4.656612873077393e-10,1.36849203084795e-12
789,-45.15420045741495,5.3062288306083635e-08,4.656612873077393e-10,1.5436466062338737e-12
790,-45.15420045741495,5.3062288304270555e-08,4.656612873077393e-10,1.3483130534543964e-12
791,-45.15420045741495,5.3062288302457474e-08,4.656612873077393e-10,1.3411810995447897e-12
792,-45.15420045741495,5.306228830064439e-08,4.656612873077393e-10,1.4143187952322708e-12
793,-45.15420045741495,5.306228829883131e-08,4.656612873077393e-10,1.4795499011240266e-12
794,-45.15420045741495,5.306228829701823e-08,4.656612873077393e-10,1.490717217714181e-12
795,-45.15420045741495,5.306228829520515e-08,4.656612873077393e-10,1.3831883997877766e-12
796,-45.15420045741495,5.306228829339207e-08,4.656612873077393e-10,1.2347390060344923e-12
797,-45.15420045741495,5.306228829157899e-08,4.656612873077393e-10,1.1525580347761788e-12
798,-45.15420045741495,5.306228828976591e-08,4.656612873077393e-10,1.1356382310999465e-12
799,-45.15420045741495,5.306228828795282e-08,4.656612873077393e-10,1.1550235603122235e-12
800,-45.15420045741495,5.306228828613975e-08,4.656612873077393e-10,1.1960913480195182e-12
801,-45.15420045741495,5.306228828432667e-08,4.656612873077393e-10,1.0477522707898037e-12
802,-45.15420045741495,5.306228828251359e-08,4.656612873077393e-10,9.474314843843303e-13
803,-45.15420045741495,5.3062288280700506e-08,4.656612873077393e-10,1.0915438254946825e-12
804,-45.15420045741495,5.3062288278887426e-08,4.656612873077393e-10,1.0930595393578882e-12
805,-45.15420045741495,5.3062288277074345e-08,4.656612873077393e-10,1.1663719944812775e-12
806,-45.15420045741495,5.306228827526126e-08,4.656612873077393e-10,1.2329712561172434e-12
807,-45.15420045741495,5.3062288273448184e-08,4.656612873077393e-10,1.2396034123047828e-12
808,-45.15420045741495,5.3062288271635097e-08,4.656612873077393e-10,1.1843992049898318e-12
809,-45.15420045741495,5.306228826982202e-08,4.656612873077393e-10,1.3943875696277983e-12
810,-45.15420045741495,5.3062288268008935e-08,4.656612873077393e-10,1.3526167117501116e-12
811,-45.15420045741495,5.306228826619586e-08,4.656612873077393e-10,1.3640187220776648e-12
812,-45.15420045741495,5.306228826438278e-08,4.656612873077393e-10,1.3341532214454492e-12
813,-45.15420045741495,5.3062288262569693e-08,4.656612873077393e-10,1.2979328658484503e-12
814,-45.15420045741495,5.306228826075661e-08,4.656612873077393e-10,1.3216703685937056e-12
815,-45.15420045741495,5.306228825894354e-08,4.656612873077393e-10,1.388329673017416e-12
816,-45.15420045741495,5.306228825713046e-08,4.656612873077393e-10,1.3524599105607627e-12
817,-45.15420045741495,5.306228825531737e-08,4.656612873077393e-10,1.345326495413216e-12
818,-45.15420045741495,5.30622882535043e-08,4.656612873077393e-10,1.2641764002085708e-12
819,-45.15420045741495,5.3062288251691216e-08,4.656612873077393e-10,1.11351192270088e-12
820,-45.15420045741495,5.306228824987813e-08,4.656612873077393e-10,1.1231077204186308e-12
821,-45.15420045741495,5.3062288248065055e-08,4.656612873077393e-10,1.1321552472861832e-12
822,-45.15420045741495,5.3062288246251974e-08,4.656612873077393e-10,1.2930863385010067e-12
823,-45.15420045741495,5.3062288244438894e-08,4.656612873077393e-10,1.292216609565447e-12
824,-45.15420045741495,5.306228824262581e-08,4.656612873077393e-10,1.2729954882938326e-12
825,-45.15420045741495,5.306228824081273e-08,4.656612873077393e-10,1.2601599151190914e-12
826,-45.15420045741495,5.306228823899965e-08,4.656612873077393e-10,1.2609525515923498e-12
827,-45.15420045741495,5.3062288237186564e-08,4.656612873077393e-10,1.3255153450906325e-12
828,-45.15420045741495,5.3062288235373484e-08,4.656612873077393e-10,1.1410412173824904e-12
829,-45.15420045741495,5.30622882335604e-08,4.656612873077393e-10,1.1925972518290775e-12
830,-45.15420045741495,5.306228823174733e-08,4.656612873077393e-10,1.1153204596223532e-12
831,-45.15420045741495,5.306228822993424e-08,4.656612873077393e-10,1.1650896036013301e-12
832,-45.15420045741495,5.306228822812117e-08,4.656612873077393e-10,1.2479670498127877e-12
833,-45.15420045741495,5.306228822630809e-08,4.656612873077393e-10,1.3009664551046992e-12
834,-45.15420045741495,5.3062288224495e-08,4.656612873077393e-10,1.258608644532233e-12
835,-45.15420045741495,5.306228822268192e-08,4.656612873077393e-10,1.3408413356496759e-12
836,-45.15420045741495,5.3062288220868845e-08,4.656612873077393e-10,1.2187003625330867e-12
837,-45.15420045741495,5.3062288219055765e-08,4.656612873077393e-10,1.291654894693902e-12
838,-45.15420045741495,5.306228821724268e-08,4.656612873077393e-10,1.2133110688386578e-12
839,-45.15420045741495,5.30622882154296e-08,4.656612873077393e-10,1.1848276249850297e-12
840,-45.15420045741495,5.306228821361652e-08,4.656612873077393e-10,1.155457094037214e-12
841,-45.15420045741495,5.3062288211803435e-08,4.656612873077393e-10,1.2237236180728226e-12
842,-45.15420045741495,5.306228820999036e-08,4.656612873077393e-10,1.2699613326966267e-12
843,-45.15420045741495,5.3062288208177274e-08,4.656612873077393e-10,1.3291300863095474e-12
844,-45.15420045741495,5.30622882063642e-08,4.656612873077393e-10,1.3444199088000936e-12
845,-45.15420045741495,5.306228820455111e-08,4.656612873077393e-10,1.255360769792582e-12
846,-45.15420045741495,5.306228820273803e-08,4.656612873077393e-10,1.3763189710885757e-12
847,-45.15420045741495,5.306228820092496e-08,4.656612873077393e-10,1.3254931725548802e-12
848,-45.15420045741495,5.306228819911187e-08,4.656612873077393e-10,1.330378067209366e-12
849,-45.15420045741495,5.306228819729879e-08,4.656612873077393e-10,1.3888173710430073e-12
850,-45.15420045741495,5.306228819548571e-08,4.656612873077393e-10,1.337810879405705e-12
851,-45.15420045741495,5.3062288193672636e-08,4.656612873077393e-10,1.3253142710953405e-12
852,-45.15420045741495,5.306228819185955e-08,4.656612873077393e-10,1.2684064011016844e-12
853,-45.15420045741495,5.3062288190046474e-08,4.656612873077393e-10,1.2803346353561515e-12
854,-45.15420045741495,5.3062288188233394e-08,4.656612873077393e-10,1.3041477917431562e-12
855,-45.15420045741495,5.3062288186420306e-08,4.656612873077393e-10,1.272495348660509e-12
856,-45.15420045741495,5.3062288184607226e-08,4.656612873077393e-10,1.3180014140345736e-12
857,-45.15420045741495,5.306228818279415e-08,4.656612873077393e-10,1.2487760196388566e-12
858,-45.15420045741495,5.306228818098107e-08,4.656612873077393e-10,1.2045142931923225e-12
859,-45.15420045741495,5.3062288179167984e-08,4.656612873077393e-10,1.2009616407014736e-12
860,-45.15420045741495,5.30622881773549e-08,4.656612873077393e-10,1.4387114232888584e-12
861,-45.15420045741495,5.306228817554183e-08,4.656612873077393e-10,1.4555787390653991e-12
862,-45.15420045741495,5.306228817372874e-08,4.656612873077393e-10,1.3340024422656979e-12
863,-45.15420045741495,5.306228817191566e-08,4.656612873077393e-10,1.4666464298632363e-12
864,-45.15420045741495,5.306228817010259e-08,4.656612873077393e-10,1.2596584158883188e-12
865,-45.15420045741495,5.3062288168289507e-08,4.656612873077393e-10,1.1351335820878733e-12
866,-45.15420045741495,5.306228816647642e-08,4.656612873077393e-10,1.2150173447647015e-12
867,-45.15420045741495,5.306228816466334e-08,4.656612873077393e-10,1.2540784533726762e-12
868,-45.15420045741495,5.3062288162850265e-08,4.656612873077393e-10,1.4094457263710803e-12
869,-45.15420045741495,5.306228816103718e-08,4.656612873077393e-10,1.258570170942206e-12
870,-45.15420045741495,5.30622881592241e-08,4.656612873077393e-10,1.23422516797694e-12
871,-45.15420045741495,5.306228815741102e-08,4.656612873077393e-10,1.1831970547421676e-12
872,-45.15420045741495,5.306228815559794e-08,4.656612873077393e-10,1.1936069452484046e-12
873,-45.15420045741495,5.3062288153784855e-08,4.656612873077393e-10,1.1042895862805715e-12
874,-45.15420045741495,5.3062288151971774e-08,4.656612873077393e-10,1.1440852712336133e-12
875,-45.15420045741495,5.30622881501587e-08,4.656612873077393e-10,1.1965808788571416e-12
876,-45.15420045741495,5.306228814834561e-08,4.656612873077393e-10,1.2792284320301376e-12
877,-45.15420045741495,5.306228814653254e-08,4.656612873077393e-10,1.2141919108302842e-12
878,-45.15420045741495,5.306228814471946e-08,4.656612873077393e-10,1.1438886552995441e-12
879,-45.15420045741495,5.306228814290638e-08,4.656612873077393e-10,1.2446961159640578e-12
880,-45.15420045741495,5.306228814109329e-08,4.656612873077393e-10,1.168682302178872e-12
881,-45.15420045741495,5.306228813928021e-08,4.656612873077393e-10,1.292610799900435e-12
882,-45.15420045741495,5.3062288137467136e-08,4.656612873077393e-10,1.119026193756524e-12
883,-45.15420045741495,5.306228813565405e-08,4.656612873077393e-10,1.2532605186041573e-12
884,-45.15420045741495,5.3062288133840974e-08,4.656612873077393e-10,1.3761480944100962e-12
885,-45.15420045741495,5.306228813202789e-08,4.656612873077393e-10,1.2401202782147419e-12
886,-45.15420045741495,5.306228813021481e-08,4.656612873077393e-10,1.2423183583542721e-12
887,-45.15420045741495,5.3062288128401726e-08,4.656612873077393e-10,1.4064941825039452e-12
888,-45.15420045741495,5.3062288126588645e-08,4.656612873077393e-10,1.3792180191893063e-12
889,-45.15420045741495,5.306228812477557e-08,4.656612873077393e-10,1.363828605559592e-12
890,-45.15420045741495,5.3062288122962484e-08,4.656612873077393e-10,1.3619082191765324e-12
891,-45.15420045741495,5.306228812114941e-08,4.656612873077393e-10,1.2154341475383143e-12
892,-45.15420045741495,5.306228811933632e-08,4.656612873077393e-10,1.1080834954840307e-12
893,-45.15420045741495,5.306228811752325e-08,4.656612873077393e-10,1.1465548729645367e-12
894,-45.15420045741495,5.306228811571016e-08,4.656612873077393e-10,1.1736997794034548e-12
895,-45.15420045741495,5.306228811389709e-08,4.656612873077393e-10,1.1490962767709243e-12
896,-45.15420045741495,5.306228811208401e-08,4.656612873077393e-10,1.163490586361057e-12
897,-45.15420045741495,5.306228811027092e-08,4.656612873077393e-10,1.1522087843151409e-12
898,-45.15420045741495,5.3062288108457845e-08,4.656612873077393e-10,1.1445428751776416e-12
899,-45.15420045741495,5.3062288106644765e-08,4.656612873077393e-10,1.1176846114323679e-12
900,-45.15420045741495,5.3062288104831684e-08,4.656612873077393e-10,1.075169503855347e-12
901,-45.15420045741495,5.3062288103018604e-08,4.656612873077393e-10,1.0666768649471384e-12
902,-45.15420045741495,5.306228810120552e-08,4.656612873077393e-10,1.065196298711869e-12
903,-45.15420045741495,5.306228809939244e-08,4.656612873077393e-10,1.3533616641615986e-12
904,-45.15420045741495,5.3062288097579355e-08,4.656612873077393e-10,1.4754059386091874e-12
905,-45.15420045741495,5.306228809576628e-08,4.656612873077393e-10,1.6246431124900278e-12
906,-45.15420045741495,5.30622880939532e-08,4.656612873077393e-10,1.4554558498671791e-12
907,-45.15420045741495,5.306228809214011e-08,4.656612873077393e-10,1.3454781800413918e-12
908,-45.15420045741495,5.306228809032704e-08,4.656612873077393e-10,1.1916816622713843e-12
909,-45.15420045741495,5.306228808851395e-08,4.656612873077393e-10,1.0287413959526173e-12
910,-45.15420045741495,5.306228808670088e-08,4.656612873077393e-10,1.014921560367095e-12
911,-45.15420045741495,5.306228808488779e-08,4.656612873077393e-10,1.2181759952470607e-12
912,-45.15420045741495,5.3062288083074716e-08,4.656612873077393e-10,1.314349370137336e-12
913,-45.15420045741495,5.3062288081261636e-08,4.656612873077393e-10,1.2897077781720586e-12
914,-45.15420045741495,5.306228807944855e-08,4.656612873077393e-10,1.266236648908087e-12
915,-45.15420045741495,5.3062288077635475e-08,4.656612873077393e-10,1.2740935995130927e-12
916,-45.15420045741495,5.3062288075822394e-08,4.656612873077393e-10,1.3315700448481259e-12
917,-45.15420045741495,5.306228807400931e-08,4.656612873077393e-10,1.2060853903328021e-12
918,-45.15420045741495,5.3062288072196226e-08,4.656612873077393e-10,1.1283649492110943e-12
919,-45.15420045741495,5.306228807038315e-08,4.656612873077393e-10,1.1661243076479449e-12
920,-45.15420045741495,5.306228806857007e-08,4.656612873077393e-10,1.2166052129533607e-12
921,-45.15420045741495,5.3062288066756984e-08,4.656612873077393e-10,1.2598522741612482e-12
922,-45.15420045741495,5.306228806494391e-08,4.656612873077393e-10,1.2197768391350768e-12
923,-45.15420045741495,5.306228806313083e-08,4.656612873077393e-10,1.309245067624756e-12
924,-45.15420045741495,5.306228806131775e-08,4.656612873077393e-10,1.467225525350841e-12
925,-45.15420045741495,5.306228805950466e-08,4.656612873077393e-10,1.3105901448941484e-12
926,-45.15420045741495,5.306228805769159e-08,4.656612873077393e-10,1.3153413909323237e-12
927,-45.15420045741495,5.306228805587851e-08,4.656612873077393e-10,1.2918306517270913e-12
928,-45.15420045741495,5.306228805406542e-08,4.656612873077393e-10,1.2382161484816493e-12
929,-45.15420045741495,5.3062288052252346e-08,4.656612873077393e-10,1.063757027759043e-12
930,-45.15420045741495,5.3062288050439265e-08,4.656612873077393e-10,1.0860085765937078e-12
931,-45.15420045741495,5.3062288048626184e-08,4.656612873077393e-10,1.0426357517255951e-12
932,-45.15420045741495,5.3062288046813104e-08,4.656612873077393e-10,1.1213703799520726e-12
933,-45.15420045741495,5.306228804500002e-08,4.656612873077393e-10,1.233694864093877e-12
934,-45.15420045741495,5.306228804318694e-08,4.656612873077393e-10,1.1896174047662812e-12
935,-45.15420045741495,5.306228804137386e-08,4.656612873077393e-10,1.2323775320621769e-12
936,-45.15420045741495,5.306228803956078e-08,4.656612873077393e-10,1.2426495368704011e-12
937,-45.15420045741495,5.30622880377477e-08,4.656612873077393e-10,1.178289453951839e-12
