k,f,grad_norm,alpha,rk_residual
323,-45.154200457414944,5.277499296633728e-08,4.656612873077393e-10,9.55769615415465e-13
324,-45.154200457414944,5.277499296451481e-08,4.656612873077393e-10,1.1203519457532144e-12
325,-45.154200457414944,5.277499296269234e-08,4.656612873077393e-10,1.1908612692753134e-12
326,-45.154200457414944,5.2774992960869866e-08,4.656612873077393e-10,1.2664774078159997e-12
327,-45.154200457414944,5.2774992959047395e-08,4.656612873077393e-10,1.3066141921306076e-12
328,-45.154200457414944,5.2774992957224924e-08,4.656612873077393e-10,1.2847886062096437e-12
329,-45.154200457414944,5.277499295540245e-08,4.656612873077393e-10,1.2842464761754066e-12
330,-45.154200457414944,5.277499295357998e-08,4.656612873077393e-10,1.1760811041307257e-12
331,-45.154200457414944,5.2774992951757505e-08,4.656612873077393e-10,1.3102480761554848e-12
332,-45.154200457414944,5.277499294993504e-08,4.656612873077393e-10,1.2913490949672397e-12
333,-45.154200457414944,5.2774992948112564e-08,4.656612873077393e-10,1.4181462811584938e-12
334,-45.154200457414944,5.27749929462901e-08,4.656612873077393e-10,1.2478635215665551e-12
335,-45.154200457414944,5.277499294446762e-08,4.656612873077393e-10,1.2656616373422177e-12
336,-45.154200457414944,5.277499294264515e-08,4.656612873077393e-10,1.5280370172027216e-12
337,-45.154200457414944,5.277499294082268e-08,4.656612873077393e-10,1.4590044602272919e-12
338,-45.154200457414944,5.2774992939000216e-08,4.656612873077393e-10,1.4922663928863511e-12
339,-45.154200457414944,5.277499293717774e-08,4.656612873077393e-10,1.5417878471224923e-12
340,-45.154200457414944,5.2774992935355275e-08,4.656612873077393e-10,1.2002389623560083e-12
341,-45.154200457414944,5.27749929335328e-08,4.656612873077393e-10,1.0638229968452558e-12
342,-45.154200457414944,5.2774992931710327e-08,4.656612873077393e-10,1.2052130785483355e-12
343,-45.154200457414944,5.2774992929887856e-08,4.656612873077393e-10,1.1673023017284004e-12
344,-45.154200457414944,5.2774992928065385e-08,4.656612873077393e-10,1.1326429220621945e-12
345,-45.154200457414944,5.2774992926242914e-08,4.656612873077393e-10,1.034875526218976e-12
346,-45.154200457414944,5.2774992924420443e-08,4.656612873077393e-10,1.2224045455398257e-12
347,-45.154200457414944,5.277499292259797e-08,4.656612873077393e-10,1.2712610301989995e-12
348,-45.154200457414944,5.27749929207755e-08,4.656612873077393e-10,1.2672015823148864e-12
349,-45.154200457414944,5.277499291895303e-08,4.656612873077393e-10,1.2743776764979374e-12
350,-45.154200457414944,5.277499291713056e-08,4.656612873077393e-10,1.3307869936064425e-12
351,-45.154200457414944,5.277499291530809e-08,4.656612873077393e-10,1.2184920029722073e-12
352,-45.154200457414944,5.277499291348562e-08,4.656612873077393e-10,1.328802680888717e-12
353,-45.154200457414944,5.2774992911663154e-08,4.656612873077393e-10,1.2869673274372737e-12
354,-45.154200457414944,5.277499290984068e-08,4.656612873077393e-10,1.2919993548109852e-12
355,-45.154200457414944,5.2774992908018206e-08,4.656612873077393e-10,1.1108662785011526e-12
356,-45.154200457414944,5.2774992906195735e-08,4.656612873077393e-10,1.19037173330478e-12
357,-45.154200457414944,5.277499290437327e-08,4.656612873077393e-10,1.16315680099812e-12
358,-45.154200457414944,5.2774992902550794e-08,4.656612873077393e-10,1.0536180139349287e-12
359,-45.154200457414944,5.277499290072832e-08,4.656612873077393e-10,1.0982919939453155e-12
360,-45.154200457414944,5.277499289890585e-08,4.656612873077393e-10,9.758400245501006e-13
361,-45.154200457414944,5.277499289708338e-08,4.656612873077393e-10,1.063628637500031e-12
362,-45.154200457414944,5.277499289526091e-08,4.656612873077393e-10,1.2150183390463524e-12
363,-45.154200457414944,5.277499289343844e-08,4.656612873077393e-10,1.1896261569884973e-12
364,-45.154200457414944,5.277499289161597e-08,4.656612873077393e-10,1.2276574739846247e-12
365,-45.154200457414944,5.27749928897935e-08,4.656612873077393e-10,1.1358149689452068e-12
366,-45.154200457414944,5.277499288797103e-08,4.656612873077393e-10,1.0619049406783558e-12
367,-45.154200457414944,5.2774992886148563e-08,4.656612873077393e-10,1.0477688843981774e-12
368,-45.154200457414944,5.2774992884326086e-08,4.656612873077393e-10,1.1474990917642396e-12
369,-45.154200457414944,5.2774992882503615e-08,4.656612873077393e-10,1.3470321305464128e-12
370,-45.154200457414944,5.2774992880681144e-08,4.656612873077393e-10,1.2953717044932295e-12
371,-45.154200457414944,5.2774992878858674e-08,4.656612873077393e-10,1.319119184699961e-12
372,-45.154200457414944,5.27749928770362e-08,4.656612873077393e-10,1.3999021853793615e-12
373,-45.154200457414944,5.277499287521373e-08,4.656612873077393e-10,1.3523048854846156e-12
374,-45.154200457414944,5.277499287339126e-08,4.656612873077393e-10,1.426131969173476e-12
375,-45.154200457414944,5.277499287156879e-08,4.656612873077393e-10,1.349559307419609e-12
376,-45.154200457414944,5.277499286974632e-08,4.656612873077393e-10,1.3187964611124497e-12
377,-45.154200457414944,5.277499286792385e-08,4.656612873077393e-10,1.13869589917877e-12
378,-45.154200457414944,5.277499286610138e-08,4.656612873077393e-10,1.292577870436369e-12
379,-45.154200457414944,5.277499286427891e-08,4.656612873077393e-10,1.2614542416983387e-12
380,-45.154200457414944,5.2774992862456436e-08,4.656612873077393e-10,1.1513161572261781e-12
381,-45.154200457414944,5.2774992860633966e-08,4.656612873077393e-10,1.175671951795772e-12
382,-45.154200457414944,5.2774992858811495e-08,4.656612873077393e-10,1.1447127868760207e-12
383,-45.154200457414944,5.2774992856989024e-08,4.656612873077393e-10,1.1581394578101653e-12
384,-45.154200457414944,5.277499285516655e-08,4.656612873077393e-10,1.1432485680346772e-12
385,-45.154200457414944,5.277499285334408e-08,4.656612873077393e-10,1.1420363409975563e-12
386,-45.154200457414944,5.277499285152161e-08,4.656612873077393e-10,1.1290753082778343e-12
387,-45.154200457414944,5.277499284969914e-08,4.656612873077393e-10,1.0764404353807728e-12
388,-45.154200457414944,5.277499284787667e-08,4.656612873077393e-10,9.967718448650837e-13
389,-45.154200457414944,5.27749928460542e-08,4.656612873077393e-10,1.2032446240934501e-12
390,-45.154200457414944,5.277499284423173e-08,4.656612873077393e-10,1.3711350274577015e-12
391,-45.154200457414944,5.277499284240926e-08,4.656612873077393e-10,1.3901638489150492e-12
392,-45.154200457414944,5.277499284058679e-08,4.656612873077393e-10,1.44668990360947e-12
393,-45.154200457414944,5.2774992838764316e-08,4.656612873077393e-10,1.4200768381782858e-12
394,-45.154200457414944,5.2774992836941845e-08,4.656612873077393e-10,1.2484985995552876e-12
395,-45.154200457414944,5.2774992835119374e-08,4.656612873077393e-10,1.182570872874457e-12
396,-45.154200457414944,5.2774992833296904e-08,4.656612873077393e-10,1.359761719140244e-12
397,-45.154200457414944,5.277499283147443e-08,4.656612873077393e-10,1.3966239174063848e-12
398,-45.154200457414944,5.277499282965196e-08,4.656612873077393e-10,1.4274307077341304e-12
399,-45.154200457414944,5.277499282782949e-08,4.656612873077393e-10,1.4163687847729522e-12
400,-45.154200457414944,5.277499282600702e-08,4.656612873077393e-10,1.2693855831954987e-12
401,-45.154200457414944,5.277499282418455e-08,4.656612873077393e-10,1.215491248774864e-12
402,-45.154200457414944,5.277499282236208e-08,4.656612873077393e-10,1.282785969190547e-12
403,-45.154200457414944,5.277499282053961e-08,4.656612873077393e-10,1.3449452963502121e-12
404,-45.154200457414944,5.277499281871713e-08,4.656612873077393e-10,1.2874374729958722e-12
405,-45.154200457414944,5.2774992816894666e-08,4.656612873077393e-10,1.2588661868009967e-12
406,-45.154200457414944,5.277499281507219e-08,4.656612873077393e-10,1.3491025937420443e-12
407,-45.154200457414944,5.277499281324972e-08,4.656612873077393e-10,1.5539357591910743e-12
408,-45.154200457414944,5.277499281142725e-08,4.656612873077393e-10,1.4034480943217655e-12
409,-45.154200457414944,5.277499280960478e-08,4.656612873077393e-10,1.4512856749386809e-12
410,-45.154200457414944,5.2774992807782306e-08,4.656612873077393e-10,1.366672787778648e-12
411,-45.154200457414944,5.277499280595984e-08,4.656612873077393e-10,1.3063041539814676e-12
412,-45.154200457414944,5.2774992804137364e-08,4.656612873077393e-10,1.388188956711048e-12
413,-45.154200457414944,5.2774992802314894e-08,4.656612873077393e-10,1.2377692985853306e-12
414,-45.154200457414944,5.277499280049242e-08,4.656612873077393e-10,1.1935170984354288e-12
415,-45.154200457414944,5.277499279866996e-08,4.656612873077393e-10,1.1529013713468552e-12
416,-45.154200457414944,5.277499279684748e-08,4.656612873077393e-10,1.2146590638198956e-12
417,-45.154200457414944,5.277499279502502e-08,4.656612873077393e-10,1.2727656696782984e-12
418,-45.154200457414944,5.277499279320254e-08,4.656612873077393e-10,1.3843712642916892e-12
419,-45.154200457414944,5.2774992791380075e-08,4.656612873077393e-10,1.3246994933751768e-12
420,-45.154200457414944,5.27749927895576e-08,4.656612873077393e-10,1.361641743204623e-12
421,-45.154200457414944,5.2774992787735134e-08,4.656612873077393e-10,1.3463397453548648e-12
422,-45.154200457414944,5.2774992785912656e-08,4.656612873077393e-10,1.380016961784966e-12
423,-45.154200457414944,5.2774992784090186e-08,4.656612873077393e-10,1.3428449608651145e-12
424,-45.154200457414944,5.2774992782267715e-08,4.656612873077393e-10,1.180083101768256e-12
425,-45.154200457414944,5.277499278044525e-08,4.656612873077393e-10,1.2806363109778362e-12
426,-45.154200457414944,5.277499277862278e-08,4.656612873077393e-10,1.2416789533080021e-12
427,-45.154200457414944,5.277499277680031e-08,4.656612873077393e-10,1.3932487234186538e-12
428,-45.154200457414944,5.277499277497784e-08,4.656612873077393e-10,1.3310464825597131e-12
429,-45.154200457414944,5.277499277315537e-08,4.656612873077393e-10,1.3114565118084107e-12
430,-45.154200457414944,5.2774992771332897e-08,4.656612873077393e-10,1.3007483313051498e-12
431,-45.154200457414944,5.2774992769510426e-08,4.656612873077393e-10,1.1675139405114568e-12
432,-45.154200457414944,5.2774992767687955e-08,4.656612873077393e-10,1.17931612200011e-12
433,-45.154200457414944,5.277499276586548e-08,4.656612873077393e-10,1.2032622865607538e-12
434,-45.154200457414944,5.2774992764043013e-08,4.656612873077393e-10,1.0551013058698016e-12
435,-45.154200457414944,5.277499276222054e-08,4.656612873077393e-10,1.0271201941698058e-12
436,-45.154200457414944,5.277499276039807e-08,4.656612873077393e-10,1.2053364041434817e-12
437,-45.154200457414944,5.2774992758575594e-08,4.656612873077393e-10,1.343777026828349e-12
438,-45.154200457414944,5.277499275675313e-08,4.656612873077393e-10,1.069911358896186e-12
439,-45.154200457414944,5.277499275493065e-08,4.656612873077393e-10,1.1042539545429485e-12
440,-45.154200457414944,5.277499275310819e-08,4.656612873077393e-10,1.2120344011353653e-12
441,-45.154200457414944,5.277499275128572e-08,4.656612873077393e-10,1.1187129506193667e-12
442,-45.154200457414944,5.277499274946325e-08,4.656612873077393e-10,1.3502197140239697e-12
443,-45.154200457414944,5.277499274764077e-08,4.656612873077393e-10,1.3617824423473255e-12
444,-45.154200457414944,5.2774992745818305e-08,4.656612873077393e-10,1.2677993723127854e-12
445,-45.154200457414944,5.2774992743995835e-08,4.656612873077393e-10,1.2687049970016245e-12
446,-45.154200457414944,5.2774992742173364e-08,4.656612873077393e-10,1.1437864498211419e-12
447,-45.154200457414944,5.277499274035089e-08,4.656612873077393e-10,1.1656368848631401e-12
448,-45.154200457414944,5.277499273852842e-08,4.656612873077393e-10,1.2801446501102352e-12
449,-45.154200457414944,5.2774992736705945e-08,4.656612873077393e-10,1.3595217723004446e-12
450,-45.154200457414944,5.277499273488348e-08,4.656612873077393e-10,1.3584941021106632e-12
451,-45.154200457414944,5.277499273306101e-08,4.656612873077393e-10,1.4675578231872418e-12
452,-45.154200457414944,5.277499273123853e-08,4.656612873077393e-10,1.467917589308921e-12
453,-45.154200457414944,5.277499272941606e-08,4.656612873077393e-10,1.4884129316608656e-12
454,-45.154200457414944,5.27749927275936e-08,4.656612873077393e-10,1.3188849372910876e-12
455,-45.154200457414944,5.277499272577113e-08,4.656612873077393e-10,1.2484937031316161e-12
456,-45.154200457414944,5.2774992723948656e-08,4.656612873077393e-10,1.125851048393567e-12
457,-45.154200457414944,5.277499272212618e-08,4.656612873077393e-10,1.21648664101944e-12
458,-45.154200457414944,5.2774992720303714e-08,4.656612873077393e-10,1.3458929284306477e-12
459,-45.154200457414944,5.277499271848124e-08,4.656612873077393e-10,1.1738811138098384e-12
460,-45.154200457414944,5.277499271665877e-08,4.656612873077393e-10,1.230478113873379e-12
461,-45.154200457414944,5.27749927148363e-08,4.656612873077393e-10,1.3357550296751672e-12
462,-45.154200457414944,5.277499271301383e-08,4.656612873077393e-10,1.3556717798139087e-12
463,-45.154200457414944,5.2774992711191354e-08,4.656612873077393e-10,1.3962878154031164e-12
464,-45.154200457414944,5.277499270936889e-08,4.656612873077393e-10,1.3639340615930517e-12
465,-45.154200457414944,5.277499270754641e-08,4.656612873077393e-10,1.3788192179314064e-12
466,-45.154200457414944,5.277499270572394e-08,4.656612873077393e-10,1.3283455154697354e-12
467,-45.154200457414944,5.277499270390147e-08,4.656612873077393e-10,1.3224867905592176e-12
468,-45.154200457414944,5.2774992702079006e-08,4.656612873077393e-10,1.278501915976276e-12
469,-45.154200457414944,5.277499270025653e-08,4.656612873077393e-10,1.3519710465423097e-12
470,-45.154200457414944,5.2774992698434065e-08,4.656612873077393e-10,1.449378215814154e-12
471,-45.154200457414944,5.277499269661159e-08,4.656612873077393e-10,1.5437119826255753e-12
472,-45.154200457414944,5.2774992694789117e-08,4.656612873077393e-10,1.5013973762523564e-12
473,-45.154200457414944,5.2774992692966646e-08,4.656612873077393e-10,1.377477905373881e-12
474,-45.154200457414944,5.277499269114418e-08,4.656612873077393e-10,1.335872435911656e-12
475,-45.154200457414944,5.2774992689321704e-08,4.656612873077393e-10,1.3797685158704876e-12
476,-45.154200457414944,5.277499268749924e-08,4.656612873077393e-10,1.2342055790926367e-12
477,-45.154200457414944,5.277499268567676e-08,4.656612873077393e-10,1.102643654763508e-12
478,-45.154200457414944,5.27749926838543e-08,4.656612873077393e-10,1.1542758989557885e-12
479,-45.154200457414944,5.277499268203182e-08,4.656612873077393e-10,1.208849365369665e-12
480,-45.154200457414944,5.277499268020935e-08,4.656612873077393e-10,9.93506775564165e-13
481,-45.154200457414944,5.277499267838688e-08,4.656612873077393e-10,1.1267505263056455e-12
482,-45.154200457414944,5.277499267656441e-08,4.656612873077393e-10,1.1759206602557757e-12
483,-45.154200457414944,5.277499267474194e-08,4.656612873077393e-10,1.086686672091472e-12
484,-45.154200457414944,5.2774992672919474e-08,4.656612873077393e-10,1.0799605729170097e-12
485,-45.154200457414944,5.2774992671096996e-08,4.656612873077393e-10,1.1098501881071914e-12
486,-45.154200457414944,5.2774992669274525e-08,4.656612873077393e-10,1.2102971933456577e-12
487,-45.154200457414944,5.277499266745206e-08,4.656612873077393e-10,1.2832530599899117e-12
488,-45.154200457414944,5.277499266562959e-08,4.656612873077393e-10,1.3056776207771581e-12
489,-45.154200457414944,5.277499266380712e-08,4.656612873077393e-10,1.2692822374801728e-12
490,-45.154200457414944,5.277499266198465e-08,4.656612873077393e-10,1.305145128586996e-12
491,-45.154200457414944,5.277499266016218e-08,4.656612873077393e-10,1.3318248522564496e-12
492,-45.154200457414944,5.277499265833971e-08,4.656612873077393e-10,1.2880050396754168e-12
493,-45.154200457414944,5.2774992656517236e-08,4.656612873077393e-10,1.2320483978851763e-12
494,-45.154200457414944,5.2774992654694766e-08,4.656612873077393e-10,1.2117921144086832e-12
495,-45.154200457414944,5.2774992652872295e-08,4.656612873077393e-10,1.2043573060293203e-12
496,-45.154200457414944,5.2774992651049824e-08,4.656612873077393e-10,1.3505524155772394e-12
497,-45.154200457414944,5.2774992649227353e-08,4.656612873077393e-10,1.2621759492839634e-12
498,-45.154200457414944,5.277499264740488e-08,4.656612873077393e-10,1.2489409817518653e-12
499,-45.154200457414944,5.277499264558241e-08,4.656612873077393e-10,1.1889951176407523e-12
500,-45.154200457414944,5.277499264375994e-08,4.656612873077393e-10,1.1669357509816906e-12
501,-45.154200457414944,5.277499264193747e-08,4.656612873077393e-10,1.1441428275672334e-12
502,-45.154200457414944,5.2774992640115e-08,4.656612873077393e-10,1.24012831353768e-12
503,-45.154200457414944,5.277499263829253e-08,4.656612873077393e-10,1.2796275843440348e-12
504,-45.154200457414944,5.277499263647006e-08,4.656612873077393e-10,1.2080559777022465e-12
505,-45.154200457414944,5.277499263464759e-08,4.656612873077393e-10,1.2031996810084136e-12
506,-45.154200457414944,5.2774992632825116e-08,4.656612873077393e-10,1.3025187386694679e-12
507,-45.154200457414944,5.2774992631002645e-08,4.656612873077393e-10,1.2671489241380928e-12
508,-45.154200457414944,5.2774992629180175e-08,4.656612873077393e-10,1.1717701428153619e-12
509,-45.154200457414944,5.2774992627357704e-08,4.656612873077393e-10,1.1013160838690796e-12
510,-45.154200457414944,5.277499262553523e-08,4.656612873077393e-10,1.0281313443236243e-12
511,-45.154200457414944,5.277499262371276e-08,4.656612873077393e-10,9.224237021013802e-13
512,-45.154200457414944,5.277499262189029e-08,4.656612873077393e-10,9.66701632989965e-13
513,-45.154200457414944,5.277499262006782e-08,4.656612873077393e-10,1.009173166739662e-12
514,-45.154200457414944,5.277499261824535e-08,4.656612873077393e-10,1.214251800070011e-12
515,-45.154200457414944,5.277499261642288e-08,4.656612873077393e-10,1.3036649040435175e-12
516,-45.154200457414944,5.277499261460041e-08,4.656612873077393e-10,1.0764555908233079e-12
517,-45.154200457414944,5.277499261277794e-08,4.656612873077393e-10,1.1426186379239237e-12
518,-45.154200457414944,5.2774992610955467e-08,4.656612873077393e-10,1.2540113661671065e-12
519,-45.154200457414944,5.2774992609132996e-08,4.656612873077393e-10,1.2534795267285027e-12
520,-45.154200457414944,5.2774992607310525e-08,4.656612873077393e-10,1.2455728798830783e-12
521,-45.154200457414944,5.2774992605488054e-08,4.656612873077393e-10,1.2367102895476737e-12
522,-45.154200457414944,5.2774992603665583e-08,4.656612873077393e-10,1.1671812268379983e-12
523,-45.154200457414944,5.277499260184311e-08,4.656612873077393e-10,1.2024111520673265e-12
524,-45.154200457414944,5.277499260002064e-08,4.656612873077393e-10,1.3530646886992731e-12
525,-45.154200457414944,5.277499259819817e-08,4.656612873077393e-10,1.3371997110118668e-12
526,-45.154200457414944,5.27749925963757e-08,4.656612873077393e-10,1.2293969717579967e-12
527,-45.154200457414944,5.277499259455323e-08,4.656612873077393e-10,1.1526573137424632e-12
528,-45.154200457414944,5.277499259273076e-08,4.656612873077393e-10,1.2179294018738358e-12
529,-45.154200457414944,5.277499259090829e-08,4.656612873077393e-10,1.2225166612709692e-12
530,-45.154200457414944,5.277499258908582e-08,4.656612873077393e-10,1.146420436479674e-12
531,-45.154200457414944,5.2774992587263346e-08,4.656612873077393e-10,1.0814516086740054e-12
532,-45.154200457414944,5.2774992585440875e-08,4.656612873077393e-10,1.1272814295568062e-12
533,-45.154200457414944,5.2774992583618405e-08,4.656612873077393e-10,9.273746627290408e-13
534,-45.154200457414944,5.2774992581795934e-08,4.656612873077393e-10,1.1908357903959803e-12
535,-45.154200457414944,5.277499257997346e-08,4.656612873077393e-10,1.1598195884794252e-12
536,-45.154200457414944,5.277499257815099e-08,4.656612873077393e-10,1.2775968559521557e-12
537,-45.154200457414944,5.277499257632852e-08,4.656612873077393e-10,1.231016419779645e-12
538,-45.154200457414944,5.277499257450606e-08,4.656612873077393e-10,1.3097038027542648e-12
539,-45.154200457414944,5.277499257268358e-08,4.656612873077393e-10,1.3311345042601318e-12
540,-45.154200457414944,5.2774992570861116e-08,4.656612873077393e-10,1.279179619666183e-12
541,-45.154200457414944,5.277499256903864e-08,1.862645149230957e-09,1.1495964993343345e-12
542,-45.154200457414944,5.277499254979858e-08,1.862645149230957e-09,7.959615536858309e-12
543,-45.154200457414944,5.277499253055852e-08,1.862645149230957e-09,9.753618035324412e-12
544,-45.154200457414944,5.277499251131846e-08,1.862645149230957e-09,1.2480228932420093e-11
545,-45.154200457414944,5.27749924920784e-08,1.862645149230957e-09,1.2337989010618823e-11
546,-45.154200457414944,5.277499247283835e-08,1.862645149230957e-09,1.3648344280187126e-11
547,-45.154200457414944,5.2774992453598285e-08,1.862645149230957e-09,1.4803001948043152e-11
548,-45.154200457414944,5.277499243435822e-08,1.862645149230957e-09,1.4433084897241833e-11
549,-45.154200457414944,5.277499241511817e-08,1.862645149230957e-09,1.0334692392557049e-11
550,-45.154200457414944,5.2774992395878105e-08,1.862645149230957e-09,1.0256024550862014e-11
551,-45.154200457414944,5.277499237663804e-08,1.862645149230957e-09,1.2896476662695604e-11
552,-45.154200457414944,5.277499235739799e-08,1.862645149230957e-09,1.3943095749583199e-11
553,-45.154200457414944,5.2774992338157925e-08,1.862645149230957e-09,1.3405733013243652e-11
554,-45.154200457414944,5.277499231891787e-08,1.862645149230957e-09,1.0869145052816541e-11
555,-45.154200457414944,5.277499229967781e-08,1.862645149230957e-09,1.1404388266307726e-11
556,-45.154200457414944,5.277499228043775e-08,1.862645149230957e-09,1.259727979241422e-11
557,-45.154200457414944,5.277499226119769e-08,1.862645149230957e-09,1.2460167132337818e-11
558,-45.154200457414944,5.277499224195763e-08,1.862645149230957e-09,1.3223713187187895e-11
559,-45.154200457414944,5.277499222271758e-08,1.862645149230957e-09,1.1703772629741866e-11
560,-45.154200457414944,5.2774992203477516e-08,1.862645149230957e-09,1.19393784424151e-11
561,-45.154200457414944,5.277499218423746e-08,1.862645149230957e-09,1.365167230787393e-11
562,-45.154200457414944,5.27749921649974e-08,1.862645149230957e-09,1.3836991022548875e-11
563,-45.154200457414944,5.2774992145757335e-08,1.862645149230957e-09,1.3887622168819873e-11
564,-45.154200457414944,5.277499212651728e-08,1.862645149230957e-09,1.12858126131935e-11
565,-45.154200457414944,5.2774992107277224e-08,1.862645149230957e-09,1.2731377144335082e-11
566,-45.154200457414944,5.277499208803716e-08,1.862645149230957e-09,1.3109156186255538e-11
567,-45.154200457414944,5.2774992068797106e-08,1.862645149230957e-09,1.16096215333441e-11
568,-45.154200457414944,5.2774992049557044e-08,1.862645149230957e-09,1.21968851051023e-11
569,-45.154200457414944,5.277499203031699e-08,1.862645149230957e-09,1.2676115411896248e-11
570,-45.154200457414944,5.2774992011076926e-08,1.862645149230957e-09,1.476268995320135e-11
571,-45.154200457414944,5.277499199183687e-08,1.862645149230957e-09,1.3116763795178266e-11
572,-45.154200457414944,5.2774991972596815e-08,1.862645149230957e-09,1.2258774004985026e-11
573,-45.154200457414944,5.277499195335675e-08,1.862645149230957e-09,1.3382564728370754e-11
574,-45.154200457414944,5.27749919341167e-08,1.862645149230957e-09,1.5513741555365407e-11
575,-45.154200457414944,5.2774991914876635e-08,1.862645149230957e-09,1.6741585630528758e-11
576,-45.154200457414944,5.277499189563657e-08,1.862645149230957e-09,1.5327845372881068e-11
577,-45.154200457414944,5.277499187639652e-08,1.862645149230957e-09,1.373038027489106e-11
578,-45.154200457414944,5.2774991857156455e-08,1.862645149230957e-09,1.4580443078918727e-11
579,-45.154200457414944,5.27749918379164e-08,1.862645149230957e-09,1.4803869876387946e-11
580,-45.154200457414944,5.2774991818676344e-08,1.862645149230957e-09,1.506763765528443e-11
581,-45.154200457414944,5.277499179943628e-08,1.862645149230957e-09,1.3583309011858816e-11
582,-45.154200457414944,5.2774991780196226e-08,1.862645149230957e-09,1.3020720428439059e-11
583,-45.154200457414944,5.2774991760956164e-08,1.862645149230957e-09,1.0881280620671108e-11
584,-45.154200457414944,5.277499174171611e-08,1.862645149230957e-09,1.189766354528995e-11
585,-45.154200457414944,5.277499172247605e-08,1.862645149230957e-09,1.2270158746930777e-11
586,-45.154200457414944,5.2774991703236e-08,1.862645149230957e-09,1.2943066786767037e-11
587,-45.154200457414944,5.2774991683995935e-08,1.862645149230957e-09,1.4271740601428078e-11
588,-45.154200457414944,5.277499166475588e-08,1.862645149230957e-09,1.5514228122610282e-11
589,-45.154200457414944,5.277499164551582e-08,1.862645149230957e-09,1.6265773434669678e-11
590,-45.154200457414944,5.277499162627576e-08,1.862645149230957e-09,1.6521042403082045e-11
591,-45.154200457414944,5.2774991607035706e-08,1.862645149230957e-09,1.6567945230002038e-11
592,-45.154200457414944,5.277499158779564e-08,1.862645149230957e-09,1.7229589457387762e-11
593,-45.154200457414944,5.277499156855559e-08,1.862645149230957e-09,1.748585950349022e-11
594,-45.154200457414944,5.2774991549315525e-08,1.862645149230957e-09,1.6213034311313063e-11
595,-45.154200457414944,5.277499153007547e-08,1.862645149230957e-09,1.614711876364122e-11
596,-45.154200457414944,5.2774991510835414e-08,1.862645149230957e-09,1.611598581897702e-11
597,-45.154200457414944,5.277499149159535e-08,1.862645149230957e-09,1.596608636487548e-11
598,-45.154200457414944,5.2774991472355296e-08,1.862645149230957e-09,1.5489261510887093e-11
599,-45.154200457414944,5.277499145311524e-08,1.862645149230957e-09,1.3529087672231795e-11
600,-45.154200457414944,5.277499143387518e-08,1.862645149230957e-09,1.4164975064051994e-11
601,-45.154200457414944,5.277499141463512e-08,1.862645149230957e-09,1.5635042289504307e-11
602,-45.154200457414944,5.277499139539507e-08,1.862645149230957e-09,1.4852887597179213e-11
603,-45.154200457414944,5.277499137615501e-08,1.862645149230957e-09,1.4646915966467005e-11
604,-45.154200457414944,5.277499135691495e-08,1.862645149230957e-09,1.3844562927617473e-11
605,-45.154200457414944,5.2774991337674894e-08,1.862645149230957e-09,1.421493779726392e-11
606,-45.154200457414944,5.277499131843483e-08,1.862645149230957e-09,1.401572175072523e-11
607,-45.154200457414944,5.2774991299194776e-08,1.862645149230957e-09,1.562436022945647e-11
608,-45.154200457414944,5.277499127995472e-08,1.862645149230957e-09,1.3905503946480005e-11
609,-45.154200457414944,5.2774991260714665e-08,1.862645149230957e-09,1.420045268301049e-11
610,-45.154200457414944,5.27749912414746e-08,1.862645149230957e-09,1.4608081348344208e-11
611,-45.154200457414944,5.277499122223455e-08,1.862645149230957e-09,1.464756872617963e-11
612,-45.154200457414944,5.277499120299449e-08,1.862645149230957e-09,1.5359454831265286e-11
613,-45.154200457414944,5.2774991183754436e-08,1.862645149230957e-09,1.3139906818757295e-11
614,-45.154200457414944,5.2774991164514374e-08,1.862645149230957e-09,1.3857753505328349e-11
615,-45.154200457414944,5.277499114527432e-08,1.862645149230957e-09,1.3167872809094957e-11
616,-45.154200457414944,5.277499112603426e-08,1.862645149230957e-09,1.3281521459872998e-11
617,-45.154200457414944,5.2774991106794207e-08,1.862645149230957e-09,1.4055716839924593e-11
618,-45.154200457414944,5.2774991087554144e-08,1.862645149230957e-09,1.4903213805320315e-11
619,-45.154200457414944,5.277499106831409e-08,1.862645149230957e-09,1.4558637023411645e-11
620,-45.154200457414944,5.277499104907403e-08,1.862645149230957e-09,1.22635874627747e-11
621,-45.154200457414944,5.277499102983398e-08,1.862645149230957e-09,1.2611714713230294e-11
622,-45.154200457414944,5.277499101059392e-08,1.862645149230957e-09,1.3028660243907874e-11
623,-45.154200457414944,5.277499099135386e-08,1.862645149230957e-09,1.2899116378893326e-11
624,-45.154200457414944,5.2774990972113804e-08,1.862645149230957e-09,1.2276643321400505e-11
625,-45.154200457414944,5.277499095287375e-08,1.862645149230957e-09,1.2814302032903864e-11
626,-45.154200457414944,5.277499093363369e-08,1.862645149230957e-09,1.2449508326043791e-11
627,-45.154200457414944,5.277499091439363e-08,1.862645149230957e-09,1.2014419771120328e-11
628,-45.154200457414944,5.2774990895153575e-08,1.862645149230957e-09,1.3598541687905915e-11
629,-45.154200457414944,5.277499087591352e-08,1.862645149230957e-09,1.4912158171817357e-11
630,-45.154200457414944,5.2774990856673464e-08,1.862645149230957e-09,1.4411221617223657e-11
631,-45.154200457414944,5.277499083743341e-08,1.862645149230957e-09,1.4231914464594283e-11
