k,f,grad_norm,x_norm,alpha,subspace_dim_s,inner_dim_r,L,rs_reg,rk_reg,rk_iters,rk_residual
212,-495.81591915928055,9.645010514444704e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.461018244320183e-08
213,-495.81591915928055,9.645010104340532e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.5115890908749697e-08
214,-495.81591915928055,9.645009694236471e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.547915075501778e-08
215,-495.81591915928055,9.64500928413253e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.704467275892291e-08
216,-495.81591915928055,9.645008874028704e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.695389955520151e-08
217,-495.81591915928055,9.645008463924993e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.639270678604291e-08
218,-495.81591915928055,9.6450080538214e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6619168714247936e-08
219,-495.81591915928055,9.64500764371792e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.538059537025632e-08
220,-495.81591915928055,9.645007233614557e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.656922561963918e-08
221,-495.81591915928055,9.64500682351131e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.623515237779542e-08
222,-495.81591915928055,9.645006413408179e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.808727870469755e-08
223,-495.81591915928055,9.645006003305165e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.856158424338783e-08
224,-495.81591915928055,9.645005593202264e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.748411006937383e-08
225,-495.81591915928055,9.645005183099482e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7202580495877116e-08
226,-495.81591915928055,9.645004772996813e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.738403320316765e-08
227,-495.81591915928055,9.645004362894262e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.856450966908434e-08
228,-495.81591915928055,9.645003952791825e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7705106939615445e-08
229,-495.81591915928055,9.645003542689506e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.899445025417312e-08
230,-495.81591915928055,9.6450031325873e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.931845062990472e-08
231,-495.81591915928055,9.645002722485212e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.852658897671255e-08
232,-495.81591915928055,9.645002312383238e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7114495297065946e-08
233,-495.81591915928055,9.645001902281382e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6775839627188325e-08
234,-495.81591915928055,9.645001492179642e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.867971653566259e-08
235,-495.81591915928055,9.645001082078015e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.9638896250690014e-08
236,-495.81591915928055,9.645000671976507e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7444407606855205e-08
237,-495.81591915928055,9.645000261875114e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.626129123711717e-08
238,-495.81591915928055,9.644999851773835e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7170009799128666e-08
239,-495.81591915928055,9.644999441672673e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7260347837809436e-08
240,-495.81591915928055,9.644999031571628e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.8704621159798026e-08
241,-495.81591915928055,9.644998621470698e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.835843817183458e-08
242,-495.81591915928055,9.644998211369882e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.880429968523292e-08
243,-495.81591915928055,9.644997801269184e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.781391993699177e-08
244,-495.81591915928055,9.644997391168602e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.734616285569472e-08
245,-495.81591915928055,9.644996981068136e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7787377087323936e-08
246,-495.81591915928055,9.644996570967783e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6852229410062525e-08
247,-495.81591915928055,9.64499616086755e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.8326704857625046e-08
248,-495.81591915928055,9.64499575076743e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.866875148839269e-08
249,-495.81591915928055,9.644995340667428e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.750243801684581e-08
250,-495.81591915928055,9.644994930567539e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.801053394361772e-08
251,-495.81591915928055,9.644994520467767e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.938181302601167e-08
252,-495.81591915928055,9.644994110368111e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7227096825126406e-08
253,-495.81591915928055,9.644993700268571e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.8494902085033314e-08
254,-495.81591915928055,9.644993290169147e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.75009140891565e-08
255,-495.81591915928055,9.644992880069839e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.629008797161101e-08
256,-495.81591915928055,9.644992469970648e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.68655653030768e-08
257,-495.81591915928055,9.64499205987157e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.629617758434088e-08
258,-495.81591915928055,9.64499164977261e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.67895307409545e-08
259,-495.81591915928055,9.644991239673765e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.52903727474646e-08
260,-495.81591915928055,9.644990829575036e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.5989569525601124e-08
261,-495.81591915928055,9.644990419476422e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.563519054827456e-08
262,-495.81591915928055,9.644990009377925e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.672063783691492e-08
263,-495.81591915928055,9.644989599279543e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.666183749679938e-08
264,-495.81591915928055,9.644989189181277e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7269754331295874e-08
265,-495.81591915928055,9.644988779083128e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.609055554445854e-08
266,-495.81591915928055,9.644988368985094e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.752935780313816e-08
267,-495.81591915928055,9.644987958887175e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.472258380370047e-08
268,-495.81591915928055,9.644987548789374e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.507368853601041e-08
269,-495.81591915928055,9.644987138691687e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.366865582648815e-08
270,-495.81591915928055,9.644986728594116e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.358723426513657e-08
271,-495.81591915928055,9.644986318496662e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.318307882109481e-08
272,-495.81591915928055,9.644985908399323e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.437413257794875e-08
273,-495.81591915928055,9.6449854983021e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.49180336383843e-08
274,-495.81591915928055,9.644985088204993e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.536224229300823e-08
275,-495.81591915928055,9.644984678108e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.4105497690611816e-08
276,-495.81591915928055,9.644984268011126e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.5490776620337445e-08
277,-495.81591915928055,9.644983857914366e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.488200824667067e-08
278,-495.81591915928055,9.64498344781772e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.482207806187985e-08
279,-495.81591915928055,9.644983037721194e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.627756239276011e-08
280,-495.81591915928055,9.64498262762478e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.837955025086185e-08
281,-495.81591915928055,9.644982217528485e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.9961709592842056e-08
282,-495.81591915928055,9.644981807432306e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,5.1359485868412425e-08
283,-495.81591915928055,9.64498139733624e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.984225557477812e-08
284,-495.81591915928055,9.644980987240292e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.8378673795713885e-08
285,-495.81591915928055,9.644980577144458e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.952387033255994e-08
286,-495.81591915928055,9.644980167048741e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.623650960099362e-08
287,-495.81591915928055,9.64497975695314e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7613468840356105e-08
288,-495.81591915928055,9.644979346857654e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.845501313978965e-08
289,-495.81591915928055,9.644978936762285e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.740995852495787e-08
290,-495.81591915928055,9.644978526667032e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7958519738463985e-08
291,-495.81591915928055,9.644978116571892e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.8174991970799344e-08
292,-495.81591915928055,9.64497770647687e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.829033615793478e-08
293,-495.81591915928055,9.644977296381965e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.794414715515999e-08
294,-495.81591915928055,9.644976886287175e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.9344598943676733e-08
295,-495.81591915928055,9.6449764761925e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.9080149895496094e-08
296,-495.81591915928055,9.64497606609794e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.899872280097337e-08
297,-495.81591915928055,9.644975656003498e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,5.0129150381072586e-08
298,-495.81591915928055,9.644975245909172e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,5.063102853110011e-08
299,-495.81591915928055,9.64497483581496e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.8604279834131546e-08
300,-495.81591915928055,9.644974425720866e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.5389987943683493e-08
301,-495.81591915928055,9.644974015626887e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6604147267150375e-08
302,-495.81591915928055,9.644973605533023e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.71715639726382e-08
303,-495.81591915928055,9.644973195439273e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.50374905214588e-08
304,-495.81591915928055,9.644972785345644e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.637747085778723e-08
305,-495.81591915928055,9.644972375252128e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.5594643649096674e-08
306,-495.81591915928055,9.644971965158727e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.53816457629043e-08
307,-495.81591915928055,9.64497155506544e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.584004260846402e-08
308,-495.81591915928055,9.644971144972274e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.670752379380083e-08
309,-495.81591915928055,9.644970734879221e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.745687478333309e-08
310,-495.81591915928055,9.644970324786284e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.734243974083575e-08
311,-495.81591915928055,9.644969914693463e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.653892104916038e-08
312,-495.81591915928055,9.644969504600758e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7597613098641506e-08
313,-495.81591915928055,9.644969094508168e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.643720186055741e-08
314,-495.81591915928055,9.644968684415696e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7252917527728204e-08
315,-495.81591915928055,9.644968274323338e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.67700092844802e-08
316,-495.81591915928055,9.644967864231096e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7295738747625145e-08
317,-495.81591915928055,9.64496745413897e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.81027954651192e-08
318,-495.81591915928055,9.64496704404696e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.761081087411017e-08
319,-495.81591915928055,9.644966633955067e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.71642671382243e-08
320,-495.81591915928055,9.644966223863288e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.679762723175694e-08
321,-495.81591915928055,9.644965813771624e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6567451756801794e-08
322,-495.81591915928055,9.64496540368008e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.829338101481441e-08
323,-495.81591915928055,9.644964993588648e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.74949549369598e-08
324,-495.81591915928055,9.644964583497332e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.665357366198517e-08
325,-495.81591915928055,9.644964173406134e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.823773786406726e-08
326,-495.81591915928055,9.64496376331505e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.9079354961640084e-08
327,-495.81591915928055,9.644963353224082e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.689087508677592e-08
328,-495.81591915928055,9.644962943133231e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.616961507864352e-08
329,-495.81591915928055,9.644962533042494e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.518046994832935e-08
330,-495.81591915928055,9.644962122951876e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.460341403934293e-08
331,-495.81591915928055,9.64496171286137e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.442424396770942e-08
332,-495.81591915928055,9.644961302770983e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.315946206242314e-08
333,-495.81591915928055,9.644960892680712e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.4871224260583086e-08
334,-495.81591915928055,9.644960482590554e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.581579850057892e-08
335,-495.81591915928055,9.644960072500514e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.633810298445278e-08
336,-495.81591915928055,9.644959662410588e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6313410856722936e-08
337,-495.81591915928055,9.64495925232078e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.620738665773378e-08
338,-495.81591915928055,9.644958842231088e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.675626794222628e-08
339,-495.81591915928055,9.64495843214151e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.543347208248781e-08
340,-495.81591915928055,9.644958022052048e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6086102619167075e-08
341,-495.81591915928055,9.644957611962703e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.758614729952088e-08
342,-495.81591915928055,9.644957201873472e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.925516473397798e-08
343,-495.81591915928055,9.644956791784359e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.849940476016272e-08
344,-495.81591915928055,9.644956381695359e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.4598655677892135e-08
345,-495.81591915928055,9.64495597160648e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.457332567953816e-08
346,-495.81591915928055,9.644955561517711e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.4544302076257194e-08
347,-495.81591915928055,9.644955151429061e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.4017690288965586e-08
348,-495.81591915928055,9.644954741340527e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.515641519165899e-08
349,-495.81591915928055,9.644954331252108e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.648550101167278e-08
350,-495.81591915928055,9.644953921163805e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.613621305495269e-08
351,-495.81591915928055,9.644953511075616e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.382854997013443e-08
352,-495.81591915928055,9.644953100987545e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.466503562833232e-08
353,-495.81591915928055,9.644952690899592e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7499790662019214e-08
354,-495.81591915928055,9.64495228081175e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7532109369751094e-08
355,-495.81591915928055,9.644951870724027e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.840543479112334e-08
356,-495.81591915928055,9.644951460636419e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.809278693513116e-08
357,-495.81591915928055,9.644951050548927e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.727921619139111e-08
358,-495.81591915928055,9.64495064046155e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6676096811280346e-08
359,-495.81591915928055,9.64495023037429e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.646017425265178e-08
360,-495.81591915928055,9.644949820287145e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6212971181778716e-08
361,-495.81591915928055,9.644949410200118e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.65604624171049e-08
362,-495.81591915928055,9.644949000113205e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.723950045163175e-08
363,-495.81591915928055,9.644948590026408e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.54567945278117e-08
364,-495.81591915928055,9.644948179939727e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.533254969662301e-08
365,-495.81591915928055,9.64494776985316e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.447322429346195e-08
366,-495.81591915928055,9.644947359766711e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.5588596132140616e-08
367,-495.81591915928055,9.64494694968038e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6513891168301374e-08
368,-495.81591915928055,9.64494653959416e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.723697321584614e-08
369,-495.81591915928055,9.644946129508059e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7457598225273115e-08
370,-495.81591915928055,9.644945719422072e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.738725268663801e-08
371,-495.81591915928055,9.644945309336203e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.9043256878550123e-08
372,-495.81591915928055,9.644944899250448e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6601203845295746e-08
373,-495.81591915928055,9.644944489164809e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.628308971429298e-08
374,-495.81591915928055,9.644944079079285e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.661882743956308e-08
375,-495.81591915928055,9.64494366899388e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.69131254265101e-08
376,-495.81591915928055,9.644943258908588e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.700743893972041e-08
377,-495.81591915928055,9.644942848823414e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.634726838585367e-08
378,-495.81591915928055,9.644942438738354e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.680179262566299e-08
379,-495.81591915928055,9.644942028653412e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.59313267182945e-08
380,-495.81591915928055,9.644941618568583e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.538167161529688e-08
381,-495.81591915928055,9.644941208483872e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6620328264220766e-08
382,-495.81591915928055,9.644940798399275e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6209184058920445e-08
383,-495.81591915928055,9.644940388314796e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.4511510202976204e-08
384,-495.81591915928055,9.64493997823043e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.440494777432598e-08
385,-495.81591915928055,9.644939568146184e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.571797736910156e-08
386,-495.81591915928055,9.644939158062052e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.49296198163586e-08
387,-495.81591915928055,9.644938747978034e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.8407614431018984e-08
388,-495.81591915928055,9.644938337894132e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7705368100294254e-08
389,-495.81591915928055,9.644937927810348e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.5093780190414875e-08
390,-495.81591915928055,9.64493751772668e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.51693210008947e-08
391,-495.81591915928055,9.644937107643124e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.409517503277976e-08
392,-495.81591915928055,9.644936697559688e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7580200552271474e-08
393,-495.81591915928055,9.644936287476366e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7758177901241914e-08
394,-495.81591915928055,9.644935877393161e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,5.0465008623579625e-08
395,-495.81591915928055,9.64493546731007e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.945627681275637e-08
396,-495.81591915928055,9.644935057227098e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.993293217306732e-08
397,-495.81591915928055,9.644934647144238e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,5.081980931296533e-08
398,-495.81591915928055,9.644934237061496e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,5.073178111707296e-08
399,-495.81591915928055,9.64493382697887e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.969918181350637e-08
400,-495.81591915928055,9.644933416896358e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.824664680751241e-08
401,-495.81591915928055,9.644933006813965e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.779580299499489e-08
402,-495.81591915928055,9.644932596731686e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.549798251223534e-08
403,-495.81591915928055,9.644932186649521e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.646624075513111e-08
404,-495.81591915928055,9.644931776567474e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6952682297325785e-08
405,-495.81591915928055,9.644931366485545e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6287186814039633e-08
406,-495.81591915928055,9.644930956403727e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6536871478360054e-08
407,-495.81591915928055,9.64493054632203e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.655934438694253e-08
408,-495.81591915928055,9.644930136240443e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.58740626875433e-08
409,-495.81591915928055,9.644929726158977e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.727292084782328e-08
410,-495.81591915928055,9.644929316077623e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.7725710780057225e-08
411,-495.81591915928055,9.644928905996388e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.716147490026466e-08
412,-495.81591915928055,9.644928495915268e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.6949879242425374e-08
413,-495.81591915928055,9.644928085834263e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.584641138249065e-08
414,-495.81591915928055,9.644927675753374e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.723510738042788e-08
415,-495.81591915928055,9.6449272656726e-10,31.490186381134233,2.384185791015625e-07,11,10,100,0.0,0.0,100,4.695174475706882e-08
